,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
2922,0.31,4-Premium,6-E,4-VS2,60.3,58.0,4.42,4.37,2.65,5,-70.41144520830858,3,3
2923,1.19,5-Ideal,1-J,2-SI2,61.7,56.0,6.8,6.85,4.21,0,6215.077975757535,4,1
2924,1.06,1-Fair,2-I,1-I1,64.5,57.0,6.47,6.33,4.13,1,4441.443551972656,0,0
2925,0.61,3-Very Good,6-E,5-VS1,59.6,63.0,5.44,5.57,3.28,5,2976.7042725155848,2,4
2926,0.82,5-Ideal,3-H,6-VVS2,61.4,56.0,6.01,6.05,3.71,2,5094.197140090308,4,5
2927,1.01,1-Fair,4-G,1-I1,64.5,56.0,6.32,6.26,4.06,3,4023.2097392559785,0,0
2928,0.32,5-Ideal,6-E,4-VS2,61.4,56.0,4.4,4.43,2.71,5,-64.55755705900037,4,3
2929,0.5,4-Premium,7-D,2-SI2,62.2,58.0,5.08,5.14,3.18,6,408.0909628155664,3,1
2930,1.01,4-Premium,5-F,3-SI1,59.1,56.0,6.65,6.52,3.89,4,5381.51860171829,3,2
2931,1.0,3-Very Good,5-F,2-SI2,62.7,58.0,6.3,6.36,3.97,4,4555.0686925305035,2,1
2932,0.31,5-Ideal,7-D,3-SI1,62.9,56.0,4.34,4.31,2.72,6,-742.4937969490984,4,2
2933,0.35,5-Ideal,6-E,4-VS2,62.4,57.0,4.52,4.55,2.83,5,115.66193566734455,4,3
2934,0.7,5-Ideal,3-H,4-VS2,61.2,57.0,5.73,5.77,3.52,2,3128.163578568475,4,3
2935,1.08,5-Ideal,4-G,2-SI2,62.2,56.0,6.56,6.59,4.09,3,5259.603190329017,4,1
2936,1.21,4-Premium,7-D,7-VVS1,60.1,59.0,6.96,6.88,4.16,6,8936.566197646416,3,6
2937,1.06,4-Premium,3-H,3-SI1,62.8,58.0,6.49,6.47,4.07,2,5538.085473291421,3,2
2938,0.28,5-Ideal,2-I,4-VS2,62.4,56.0,4.19,4.22,2.62,1,-469.86540213600256,4,3
2939,0.5,2-Good,5-F,4-VS2,63.3,57.0,5.02,5.06,3.19,4,1306.7146584040793,1,3
2940,1.01,4-Premium,7-D,3-SI1,61.6,58.0,6.47,6.42,3.97,6,5204.716614459137,3,2
2941,0.42,1-Fair,7-D,3-SI1,64.7,61.0,4.7,4.73,3.05,6,50.32316020100052,0,2
2942,1.53,5-Ideal,5-F,3-SI1,61.6,56.0,7.34,7.39,4.54,4,9554.348266712575,4,2
2943,0.57,4-Premium,6-E,4-VS2,63.0,59.0,5.29,5.25,3.32,5,1913.4582346785246,3,3
2944,0.41,4-Premium,7-D,6-VVS2,61.9,59.0,4.78,4.75,2.95,6,1629.3194783617269,3,5
2945,2.24,5-Ideal,5-F,2-SI2,60.3,59.0,8.47,8.5,5.12,4,15096.997155672878,4,1
2946,0.41,2-Good,6-E,2-SI2,63.8,57.0,4.75,4.68,3.01,5,-457.88317192030945,1,1
2947,0.5,3-Very Good,4-G,3-SI1,62.4,52.0,5.1,5.15,3.2,3,882.1550888261045,2,2
2948,0.23,3-Very Good,5-F,4-VS2,59.1,59.0,4.02,4.07,2.39,4,-654.7205916705982,2,3
2949,1.11,3-Very Good,5-F,3-SI1,60.1,61.0,6.64,6.74,4.06,4,6147.265432247983,2,2
2950,1.2,5-Ideal,6-E,2-SI2,61.3,56.0,6.85,6.88,4.21,5,6327.013056262336,4,1
2951,1.14,4-Premium,5-F,7-VVS1,59.4,59.0,6.87,6.8,4.06,4,8400.54341627563,3,6
2952,0.9,5-Ideal,4-G,2-SI2,62.5,56.0,6.15,6.2,3.86,3,3732.7452260778823,4,1
2953,1.22,4-Premium,4-G,5-VS1,62.2,59.0,6.82,6.87,4.26,3,7895.282720909521,3,4
2954,0.7,4-Premium,5-F,5-VS1,61.7,60.0,5.67,5.64,3.49,4,3581.0114661079137,3,4
2955,1.07,4-Premium,2-I,3-SI1,58.4,60.0,6.78,6.68,3.93,1,5932.903733410865,3,2
2956,0.51,3-Very Good,6-E,2-SI2,63.3,56.0,5.12,5.08,3.23,5,413.94485096487415,2,1
2957,0.3,4-Premium,6-E,3-SI1,62.5,60.0,4.24,4.27,2.66,5,-797.852241530969,3,2
2958,1.12,4-Premium,4-G,2-SI2,61.2,58.0,6.69,6.67,4.09,3,5664.911035406021,3,1
2959,0.3,4-Premium,5-F,4-VS2,61.5,60.0,4.26,4.29,2.63,4,-238.92316163603755,3,3
2960,0.4,4-Premium,7-D,3-SI1,61.6,58.0,4.73,4.69,2.9,6,102.26409931567923,3,2
2961,0.9,4-Premium,2-I,3-SI1,63.0,58.0,6.09,6.01,3.81,1,4185.593113617321,3,2
2962,0.3,5-Ideal,3-H,5-VS1,61.6,57.0,4.3,4.33,2.66,2,242.213043864866,4,4
2963,0.74,4-Premium,5-F,2-SI2,61.4,57.0,5.82,5.8,3.57,4,2472.1898997785443,3,1
2964,0.41,3-Very Good,1-J,4-VS2,63.4,56.0,4.73,4.7,2.99,0,546.8217160236945,2,3
2965,0.52,4-Premium,6-E,3-SI1,61.6,58.0,5.17,5.12,3.17,5,1106.025249835704,3,2
2966,0.54,5-Ideal,7-D,6-VVS2,61.4,52.0,5.3,5.34,3.26,6,2752.087788876918,4,5
2967,0.9,3-Very Good,3-H,2-SI2,61.2,57.0,6.21,6.27,3.82,2,3824.6822594526416,2,1
2968,0.7,2-Good,2-I,5-VS1,61.1,61.0,5.65,5.7,3.47,1,3623.443943050111,1,4
2969,0.34,3-Very Good,3-H,4-VS2,62.4,60.0,4.41,4.44,2.76,2,32.01517312400938,2,3
2970,0.7,5-Ideal,5-F,4-VS2,61.9,55.0,5.7,5.74,3.54,4,3078.659022135912,4,3
2971,1.02,3-Very Good,4-G,4-VS2,63.0,57.0,6.37,6.39,4.02,3,5677.5625491286155,2,3
2972,1.0,2-Good,5-F,2-SI2,63.8,58.0,6.28,6.33,4.02,4,4477.275818136477,1,1
2973,0.31,5-Ideal,2-I,2-SI2,61.0,56.0,4.39,4.43,2.69,1,-1096.3325716234117,4,1
2974,1.23,4-Premium,4-G,5-VS1,62.2,58.0,6.78,6.74,4.27,3,7978.929483452857,3,4
2975,0.7,3-Very Good,6-E,3-SI1,59.4,63.0,5.79,5.73,3.42,5,2767.2527244037947,2,2
2976,0.54,5-Ideal,7-D,4-VS2,61.1,57.0,5.25,5.22,3.2,6,1796.8874573654757,4,3
2977,0.38,5-Ideal,3-H,3-SI1,61.5,56.0,4.67,4.69,2.88,2,-57.95734628062519,4,2
2978,0.9,1-Fair,6-E,2-SI2,65.0,58.0,6.08,6.04,3.94,5,3555.9432388187292,0,1
2979,1.0,5-Ideal,7-D,2-SI2,61.5,56.0,6.45,6.41,3.95,6,4639.933646414896,4,1
2980,0.29,3-Very Good,4-G,4-VS2,61.9,55.0,4.25,4.28,2.64,3,-350.8582421408378,2,3
2981,2.01,4-Premium,6-E,3-SI1,60.4,61.0,8.05,7.98,4.84,5,13654.257822677062,3,2
2982,1.32,4-Premium,5-F,2-SI2,60.6,60.0,7.1,7.05,4.29,4,7380.278763214923,3,1
2983,0.72,4-Premium,5-F,4-VS2,61.5,58.0,5.73,5.69,3.51,4,3274.240865184047,3,3
2984,0.31,4-Premium,3-H,4-VS2,62.4,59.0,4.34,4.31,2.7,2,-218.92511450599704,3,3
2985,1.51,1-Fair,1-J,2-SI2,65.1,59.0,7.13,7.09,4.63,0,8651.323674471822,0,1
2986,0.24,5-Ideal,3-H,8-IF,62.1,57.0,4.0,4.04,2.5,2,1169.5969261268344,4,7
2987,0.79,5-Ideal,6-E,4-VS2,59.3,57.0,6.02,6.06,3.58,5,4015.35395177545,4,3
2988,0.73,4-Premium,5-F,4-VS2,62.7,58.0,5.76,5.7,3.59,4,3273.0226738429883,3,3
2989,0.9,3-Very Good,7-D,5-VS1,58.9,59.0,6.22,6.31,3.69,6,5451.9649427048735,2,4
2990,0.51,4-Premium,5-F,6-VVS2,61.9,56.0,5.17,5.13,3.19,4,2465.7871037950804,3,5
2991,0.29,5-Ideal,4-G,6-VVS2,60.7,54.0,4.33,4.37,2.64,3,710.4232817260963,4,5
2992,0.68,2-Good,5-F,3-SI1,58.1,60.0,5.8,5.91,3.4,4,2691.8962326918845,1,2
2993,0.51,5-Ideal,7-D,4-VS2,61.1,56.0,5.16,5.2,3.17,6,1545.9471697354693,4,3
2994,1.55,5-Ideal,2-I,4-VS2,61.8,55.0,7.4,7.44,4.58,1,10195.705917809784,4,3
2995,1.51,3-Very Good,3-H,2-SI2,60.8,58.0,7.4,7.51,4.53,2,8955.423092557563,2,1
2996,2.01,5-Ideal,2-I,3-SI1,62.9,57.0,8.05,7.98,5.04,1,13477.45583541791,4,2
2997,1.04,3-Very Good,4-G,7-VVS1,58.2,60.0,6.66,6.71,3.89,3,7648.940744726673,2,6
2998,0.98,1-Fair,4-G,3-SI1,64.4,56.0,6.33,6.24,4.03,3,4755.75810109888,0,2
2999,0.25,3-Very Good,6-E,7-VVS1,62.9,58.0,4.01,4.03,2.53,5,708.4587677559707,2,6
3000,0.42,5-Ideal,3-H,5-VS1,61.2,57.0,4.87,4.8,2.96,2,1274.262512346355,4,4
3001,1.1,3-Very Good,4-G,7-VVS1,60.4,57.0,6.7,6.77,4.07,3,7995.235571198629,2,6
3002,0.41,3-Very Good,7-D,5-VS1,62.8,57.0,4.73,4.76,2.98,6,1077.4624779571618,2,4
3003,1.02,4-Premium,5-F,4-VS2,62.7,59.0,6.41,6.44,4.03,4,5698.778787599715,3,3
3004,0.61,3-Very Good,3-H,6-VVS2,60.5,57.0,5.52,5.54,3.35,2,3401.2638420935596,2,5
3005,0.4,5-Ideal,1-J,5-VS1,61.3,56.0,4.77,4.79,2.93,0,1099.8969077693187,4,4
3006,0.34,5-Ideal,7-D,5-VS1,60.9,56.0,4.56,4.51,2.76,6,626.3046504707713,4,4
3007,0.4,5-Ideal,6-E,2-SI2,61.0,58.0,4.76,4.78,2.91,5,-343.51170873339333,4,1
3008,0.41,5-Ideal,4-G,6-VVS2,61.7,55.0,4.81,4.85,2.98,3,1643.4636373424587,4,5
3009,0.3,5-Ideal,3-H,3-SI1,62.4,55.0,4.3,4.32,2.69,2,-790.7801620406026,4,2
3010,0.31,5-Ideal,6-E,5-VS1,62.0,55.0,4.35,4.38,2.7,5,297.57148844673657,4,4
3011,0.46,3-Very Good,6-E,4-VS2,62.2,58.0,4.95,4.99,3.09,5,1049.9204826247656,2,3
3012,0.4,5-Ideal,4-G,8-IF,62.2,55.0,4.73,4.76,2.95,3,2500.8730473298338,4,7
3013,0.3,5-Ideal,6-E,4-VS2,61.5,55.0,4.3,4.34,2.66,5,-238.92316163603755,4,3
3014,1.09,5-Ideal,5-F,2-SI2,61.2,57.0,6.6,6.64,4.05,4,5413.970747776015,4,1
3015,0.71,3-Very Good,6-E,3-SI1,63.1,58.0,5.65,5.69,3.58,5,2589.232545803583,2,2
3016,0.97,5-Ideal,4-G,2-SI2,61.6,56.0,6.31,6.39,3.91,3,4381.921279294524,4,1
3017,1.02,3-Very Good,6-E,8-IF,61.7,60.0,6.38,6.52,3.98,5,7722.332722468456,2,7
3018,0.42,4-Premium,7-D,2-SI2,60.0,61.0,4.89,4.85,2.92,6,-105.49738874306149,3,1
3019,0.33,5-Ideal,2-I,8-IF,61.8,55.0,4.46,4.47,2.76,1,1943.6340274879508,4,7
3020,0.36,5-Ideal,6-E,5-VS1,61.7,56.0,4.58,4.56,2.82,5,737.0215396345116,4,4
3021,1.72,5-Ideal,3-H,3-SI1,62.2,57.0,7.65,7.55,4.72,2,11101.20427809375,4,2
3022,0.37,5-Ideal,3-H,7-VVS1,62.0,53.0,4.63,4.66,2.88,2,1775.8686336892897,4,6
3023,0.71,5-Ideal,7-D,4-VS2,61.2,55.0,5.74,5.78,3.53,6,3211.81034111181,4,3
3024,0.51,3-Very Good,2-I,3-SI1,63.5,60.0,5.03,5.05,3.2,1,888.0089769754122,2,2
3025,0.3,5-Ideal,6-E,4-VS2,62.1,55.0,4.28,4.32,2.67,5,-281.355638578234,4,3
3026,0.71,3-Very Good,6-E,4-VS2,63.7,58.0,5.6,5.64,3.58,5,3035.008353852657,2,3
3027,0.3,5-Ideal,6-E,5-VS1,61.6,55.0,4.34,4.36,2.68,5,242.213043864866,4,4
3028,0.97,2-Good,5-F,3-SI1,60.1,65.0,6.46,6.36,3.85,4,4976.210756641287,1,2
3029,1.27,5-Ideal,2-I,2-SI2,62.1,56.0,6.92,6.96,4.31,1,6855.963758142754,4,1
3030,1.57,5-Ideal,2-I,4-VS2,61.5,56.0,7.56,7.49,4.63,1,10384.215681367552,4,3
3031,1.0,4-Premium,4-G,5-VS1,62.4,59.0,6.35,6.4,3.98,3,6040.909785975413,3,4
3032,0.42,5-Ideal,7-D,6-VVS2,62.5,57.0,4.8,4.77,2.99,6,1670.533763962866,4,5
3033,0.7,1-Fair,4-G,3-SI1,61.7,66.0,5.7,5.58,3.48,3,2604.5948961253735,0,2
3034,0.56,5-Ideal,7-D,5-VS1,61.6,57.0,5.33,5.29,3.27,6,2417.028869991586,4,4
3035,0.51,2-Good,6-E,3-SI1,57.4,62.0,5.24,5.29,3.02,5,1319.4058258877458,1,2
3036,0.52,3-Very Good,2-I,3-SI1,63.3,55.0,5.13,5.1,3.24,1,985.7998984994802,2,2
3037,0.39,4-Premium,4-G,7-VVS1,59.9,59.0,4.73,4.75,2.84,3,2091.67582807365,3,6
3038,1.7,3-Very Good,3-H,4-VS2,63.3,57.0,7.59,7.54,4.79,2,11344.326163604323,2,3
3039,0.3,3-Very Good,6-E,6-VVS2,59.7,57.0,4.37,4.43,2.62,5,864.790839173093,2,5
3040,1.08,5-Ideal,3-H,3-SI1,62.7,57.0,6.48,6.51,4.07,2,5712.451077868456,4,2
3041,2.01,5-Ideal,5-F,2-SI2,61.9,55.0,8.1,8.05,5.0,4,13059.9683453303,4,1
3042,0.55,5-Ideal,1-J,4-VS2,62.6,57.0,5.21,5.17,3.25,0,1774.4530275533189,4,3
3043,0.9,1-Fair,5-F,2-SI2,62.6,58.0,6.01,6.06,3.78,4,3725.673146587516,0,1
3044,0.9,5-Ideal,2-I,5-VS1,62.4,57.0,6.17,6.21,3.86,1,5204.442160542059,4,4
3045,1.01,4-Premium,5-F,6-VVS2,61.8,59.0,6.46,6.42,3.98,4,6655.197310452215,3,5
3046,0.51,3-Very Good,3-H,4-VS2,60.1,59.8,5.14,5.19,3.1,2,1616.6679646391303,2,3
3047,0.7,4-Premium,6-E,5-VS1,59.4,61.0,5.78,5.74,3.42,5,3743.669294386335,3,4
3048,0.7,1-Fair,3-H,3-SI1,66.0,56.0,5.5,5.53,3.64,2,2300.495478039631,0,2
3049,0.34,5-Ideal,2-I,3-SI1,60.2,57.0,4.54,4.5,2.72,1,-300.60736307920706,4,2
3050,0.32,5-Ideal,4-G,8-IF,61.2,55.0,4.41,4.44,2.71,3,1902.419741886812,4,7
3051,0.31,5-Ideal,7-D,4-VS2,59.4,56.0,4.45,4.4,2.63,6,-6.762729795013911,4,3
3052,0.41,4-Premium,6-E,3-SI1,61.4,56.0,4.81,4.77,2.94,5,200.05502083974716,3,2
3053,1.84,5-Ideal,1-J,5-VS1,62.4,56.0,7.84,7.8,4.89,0,13067.237839615584,4,4
3054,0.9,3-Very Good,2-I,4-VS2,63.2,56.0,6.15,6.09,3.87,1,4659.657239627861,2,3
3055,1.0,5-Ideal,6-E,4-VS2,61.6,57.0,6.44,6.38,3.95,5,5609.278136907071,4,3
3056,0.37,4-Premium,6-E,3-SI1,61.8,58.0,4.59,4.64,2.85,5,-162.82034729505858,3,2
3057,1.53,5-Ideal,5-F,5-VS1,61.5,59.0,7.38,7.46,4.56,4,10537.83691618548,4,4
3058,1.09,5-Ideal,4-G,4-VS2,62.8,57.0,6.54,6.58,4.12,3,6277.234045912697,4,3
3059,1.04,4-Premium,5-F,2-SI2,62.8,55.0,6.48,6.41,4.05,4,4882.58366321348,3,1
3060,0.8,3-Very Good,6-E,2-SI2,62.6,59.0,5.84,5.91,3.68,5,2889.2055211541624,2,1
3061,0.29,2-Good,5-F,5-VS1,62.1,56.0,4.24,4.26,2.64,4,123.2058838697003,1,4
3062,1.21,5-Ideal,5-F,1-I1,62.0,56.0,6.84,6.8,4.23,4,5872.946977381836,4,0
3063,2.01,3-Very Good,1-J,4-VS2,61.1,59.0,8.04,8.07,4.92,0,14092.96155123577,2,3
3064,0.3,4-Premium,4-G,6-VVS2,62.6,58.0,4.27,4.29,2.68,3,659.7005339524753,3,5
3065,1.01,1-Fair,3-H,4-VS2,64.5,60.0,6.3,6.25,4.05,2,5487.834594229789,0,3
3066,1.61,5-Ideal,2-I,4-VS2,62.5,57.0,7.49,7.43,4.66,1,10648.081936637234,4,3
3067,1.19,3-Very Good,7-D,2-SI2,61.1,58.0,6.84,6.88,4.19,6,6257.510452699733,2,1
3068,1.12,4-Premium,3-H,5-VS1,61.6,58.0,6.64,4.11,3.7,2,7101.247572418366,3,4
3069,1.7,2-Good,3-H,3-SI1,63.9,56.0,7.61,7.53,4.84,2,10813.685401670855,1,2
3070,0.3,4-Premium,4-G,5-VS1,61.4,60.0,4.33,4.3,2.65,3,256.35720284559875,3,4
3071,1.51,2-Good,1-J,2-SI2,58.1,64.0,7.53,7.57,4.39,0,9146.36923879745,1,1
3072,1.01,5-Ideal,5-F,3-SI1,62.0,56.0,6.41,6.46,3.99,4,5176.428296497672,4,2
3073,0.31,4-Premium,4-G,5-VS1,61.2,60.0,4.39,4.37,2.68,3,354.14812436966577,3,4
3074,0.7,2-Good,5-F,3-SI1,58.7,64.0,5.77,5.78,3.39,4,2816.7572808363575,1,2
3075,0.9,3-Very Good,3-H,5-VS1,63.0,62.0,6.09,6.0,3.81,2,5162.009683599861,2,4
3076,0.71,5-Ideal,4-G,6-VVS2,61.7,57.0,5.72,5.74,3.53,3,4152.866513642519,4,5
3077,0.34,2-Good,6-E,2-SI2,63.1,56.0,4.46,4.51,2.83,5,-993.9059532910946,1,1
3078,0.4,2-Good,6-E,3-SI1,64.2,57.0,4.68,4.66,3.0,5,-81.60996743384021,1,2
3079,0.34,5-Ideal,6-E,6-VVS2,62.4,55.0,4.47,4.51,2.79,5,1008.4317431065497,4,5
3080,0.31,3-Very Good,3-H,3-SI1,62.3,55.0,4.34,4.36,2.71,2,-700.061320006901,2,2
3081,0.5,5-Ideal,5-F,3-SI1,60.2,63.0,5.12,5.15,3.09,4,1037.7408376141584,4,2
3082,0.3,5-Ideal,4-G,8-IF,62.1,55.0,4.32,4.35,2.69,3,1671.4775013868466,4,7
3083,1.33,5-Ideal,3-H,3-SI1,60.1,57.0,7.14,7.2,4.31,2,7987.49420820136,4,2
3084,1.0,2-Good,5-F,8-IF,63.2,63.0,6.24,6.26,3.95,4,7448.958005026294,1,7
3085,2.07,4-Premium,6-E,2-SI2,58.9,61.0,8.45,8.35,4.95,5,13774.011305301297,3,1
3086,0.36,5-Ideal,7-D,4-VS2,61.1,57.0,4.62,4.58,2.81,6,291.245731585439,4,3
3087,1.25,4-Premium,2-I,4-VS2,62.2,57.0,6.92,6.84,4.28,1,7658.014723548258,3,3
3088,1.01,3-Very Good,4-G,3-SI1,60.0,58.0,6.51,6.55,3.92,3,5317.869886304996,2,2
3089,1.54,3-Very Good,4-G,8-IF,59.4,60.0,7.55,7.61,4.5,3,12234.622203000317,2,7
3090,0.54,5-Ideal,3-H,3-SI1,61.1,56.0,5.25,5.27,3.21,2,1308.6791723742053,4,2
3091,1.07,5-Ideal,3-H,4-VS2,61.8,56.0,6.52,6.55,4.04,2,6180.661315729687,4,3
3092,0.25,5-Ideal,6-E,6-VVS2,61.6,57.0,4.08,4.1,2.52,5,312.1875161394596,4,5
3093,0.32,5-Ideal,7-D,3-SI1,59.6,57.0,4.47,4.42,2.65,6,-425.4684112236805,4,2
3094,0.35,3-Very Good,6-E,4-VS2,60.2,60.0,4.54,4.57,2.74,5,271.2476844553985,2,3
3095,0.42,5-Ideal,6-E,3-SI1,62.6,57.0,4.81,4.84,3.02,5,198.83682949868899,4,2
3096,1.11,3-Very Good,3-H,2-SI2,59.0,59.0,6.79,6.82,4.02,2,5736.85002165074,2,1
3097,1.51,4-Premium,3-H,2-SI2,62.3,62.0,7.32,7.21,4.51,2,8849.341900202073,3,1
3098,1.01,2-Good,5-F,4-VS2,65.2,57.0,6.19,6.23,4.05,4,5438.330037797226,1,3
3099,0.32,5-Ideal,3-H,7-VVS1,62.0,55.0,4.42,4.45,2.75,2,1357.634820972613,4,6
3100,0.33,5-Ideal,2-I,7-VVS1,62.2,54.0,4.43,4.45,2.76,1,1427.1374245352163,4,6
3101,0.28,5-Ideal,4-G,8-IF,61.3,57.0,4.25,4.27,2.6,3,1560.7606122231055,4,7
3102,0.32,3-Very Good,2-I,2-SI2,63.4,56.0,4.37,4.34,2.76,1,-1182.4157168488637,2,1
3103,0.73,5-Ideal,6-E,5-VS1,61.4,55.0,5.8,5.82,3.57,5,3853.1679922090184,4,4
3104,1.02,4-Premium,5-F,2-SI2,63.0,58.0,6.44,6.38,4.04,4,4701.145979146075,3,1
3105,1.51,5-Ideal,6-E,2-SI2,62.9,57.0,7.29,7.23,4.57,5,8806.909423259875,4,1
3106,0.26,3-Very Good,6-E,7-VVS1,61.5,56.0,4.1,4.15,2.53,5,891.114643164432,2,6
3107,0.55,5-Ideal,2-I,7-VVS1,61.7,56.0,5.24,5.29,3.25,1,3302.726597940424,4,6
3108,0.32,5-Ideal,4-G,3-SI1,61.4,57.0,4.41,4.38,2.7,3,-552.7658420502707,4,2
3109,1.51,3-Very Good,5-F,3-SI1,62.6,57.0,7.25,7.31,4.56,4,9316.333946722243,2,2
3110,1.73,4-Premium,5-F,2-SI2,63.0,60.0,7.63,7.52,4.77,4,10640.066119722886,3,1
3111,0.43,5-Ideal,4-G,5-VS1,61.9,55.0,4.86,4.84,3.0,3,1308.4047184571273,4,4
3112,0.43,3-Very Good,6-E,6-VVS2,60.8,57.0,4.89,4.92,2.98,5,1874.405877842425,2,5
3113,1.0,4-Premium,7-D,3-SI1,61.5,60.0,6.34,6.38,3.91,6,5128.141931406168,3,2
3114,0.57,4-Premium,6-E,3-SI1,62.5,57.0,5.28,5.22,3.28,5,1460.6103471390852,3,2
3115,1.1,5-Ideal,6-E,2-SI2,61.6,56.0,6.66,6.63,4.09,5,5469.329192357884,4,1
3116,1.2,5-Ideal,6-E,7-VVS1,60.1,61.0,6.83,6.91,4.13,5,8852.91943510308,4,6
3117,0.4,5-Ideal,2-I,8-IF,62.2,56.0,4.75,4.71,2.94,1,2500.8730473298338,4,7
3118,0.24,3-Very Good,6-E,6-VVS2,62.9,57.0,3.96,3.99,2.5,5,136.60372022136494,2,5
3119,0.92,3-Very Good,4-G,3-SI1,61.8,54.0,6.25,6.37,3.9,3,4437.751592588387,2,2
3120,0.27,3-Very Good,6-E,7-VVS1,60.9,59.0,4.17,4.21,2.55,5,1017.1938826499645,2,6
3121,0.43,4-Premium,3-H,1-I1,62.0,59.0,4.83,4.78,2.98,2,-651.5005009983197,3,0
3122,1.0,1-Fair,3-H,2-SI2,66.1,59.0,6.18,6.13,4.07,2,4314.617989858056,0,1
3123,1.01,5-Ideal,5-F,4-VS2,60.3,56.0,6.56,6.5,3.94,4,5784.861932825168,4,3
3124,0.97,4-Premium,5-F,2-SI2,59.9,59.0,6.45,6.38,3.84,4,4502.146630630748,3,1
3125,0.3,3-Very Good,6-E,3-SI1,62.9,56.0,4.24,4.31,2.69,5,-826.1405594924336,2,2
3126,1.53,3-Very Good,6-E,4-VS2,61.2,60.0,7.49,7.4,4.56,5,10070.84486966531,2,3
3127,0.71,4-Premium,1-J,3-SI1,62.4,61.0,5.68,5.63,3.53,0,2638.7371022361467,3,2
3128,1.0,4-Premium,7-D,2-SI2,60.3,58.0,6.48,6.45,3.9,6,4724.798600299291,3,1
3129,0.75,3-Very Good,7-D,3-SI1,59.7,62.0,5.89,5.94,3.53,6,3164.270298649373,2,2
3130,1.04,5-Ideal,4-G,4-VS2,61.6,55.0,6.51,6.55,4.02,3,5943.865187080413,4,3
3131,0.24,3-Very Good,5-F,7-VVS1,63.5,54.0,3.92,3.96,2.5,4,582.3795282704389,2,6
3132,0.28,2-Good,3-H,7-VVS1,56.0,64.0,4.38,4.41,2.46,2,1447.37254022124,1,6
3133,1.0,5-Ideal,3-H,3-SI1,61.9,57.0,6.43,6.39,3.97,2,5099.853613444702,4,2
3134,0.7,3-Very Good,4-G,3-SI1,63.0,59.0,5.64,5.67,3.56,3,2512.657862750614,2,2
3135,1.86,3-Very Good,1-J,4-VS2,62.5,55.0,7.81,7.9,4.91,0,12739.251000220618,2,3
3136,1.65,5-Ideal,1-J,3-SI1,62.5,56.0,7.59,7.54,4.73,0,10494.460701819304,4,2
3137,0.51,4-Premium,5-F,3-SI1,62.7,62.0,5.09,4.96,3.15,4,944.5856128983405,3,2
3138,1.09,4-Premium,6-E,6-VVS2,59.9,59.0,6.73,6.7,4.02,5,7458.740921115856,3,5
3139,2.47,4-Premium,1-J,2-SI2,59.4,59.0,8.85,8.79,5.24,0,17084.52140958288,3,1
3140,1.0,5-Ideal,7-D,5-VS1,62.4,55.0,6.4,6.43,4.0,6,6040.909785975413,4,4
3141,0.3,5-Ideal,4-G,5-VS1,61.8,54.0,4.32,4.29,2.66,3,228.06888488413415,4,4
3142,1.07,5-Ideal,6-E,6-VVS2,61.8,54.0,6.56,6.61,4.07,5,7157.077885712226,4,5
3143,0.7,3-Very Good,6-E,2-SI2,63.1,56.0,5.66,5.63,3.56,5,2017.377498268978,2,1
3144,0.38,5-Ideal,5-F,7-VVS1,61.9,54.0,4.67,4.7,2.9,4,1866.5874757229913,4,6
3145,1.37,5-Ideal,2-I,4-VS2,61.5,55.0,7.18,7.2,4.42,1,8711.280430500847,4,3
3146,0.42,5-Ideal,5-F,5-VS1,61.6,56.0,4.82,4.8,2.96,4,1245.9741943848903,4,4
3147,0.3,5-Ideal,3-H,8-IF,62.1,57.0,4.29,4.31,2.67,2,1671.4775013868466,4,7
3148,1.04,4-Premium,3-H,3-SI1,60.7,62.0,6.57,6.51,3.97,2,5519.305617502439,3,2
3149,0.75,4-Premium,5-F,6-VVS2,62.4,57.0,5.88,5.75,3.63,4,4437.9490073832985,3,5
3150,0.7,4-Premium,4-G,4-VS2,61.6,58.0,5.69,5.73,3.52,3,3099.87526060701,3,3
3151,0.55,5-Ideal,6-E,5-VS1,61.5,57.0,5.23,5.27,3.23,5,2340.454186938616,4,4
3152,2.0,5-Ideal,3-H,4-VS2,60.5,56.0,8.34,8.22,5.01,2,14051.747265634634,4,3
3153,0.7,5-Ideal,2-I,6-VVS2,62.3,55.0,5.66,5.7,3.54,1,4026.7872741569886,4,5
3154,0.31,2-Good,4-G,7-VVS1,58.0,62.0,4.42,4.47,2.58,3,1556.8712380439224,1,6
3155,1.51,1-Fair,4-G,1-I1,65.6,54.0,7.28,7.1,4.72,3,8127.75499202872,0,0
3156,1.06,5-Ideal,2-I,3-SI1,61.9,54.0,6.56,6.59,4.07,1,5601.734188704715,4,2
3157,0.63,2-Good,5-F,2-SI2,64.2,56.0,5.4,5.34,3.45,4,1354.0572860716034,1,1
3158,0.3,5-Ideal,3-H,6-VVS2,61.3,56.0,4.35,4.33,2.66,2,751.6375673272355,4,5
3159,0.5,5-Ideal,7-D,6-VVS2,61.9,55.1,5.07,5.1,3.15,6,2382.140341251745,4,5
3160,0.35,5-Ideal,6-E,7-VVS1,62.2,56.0,4.53,4.51,2.81,5,1594.430949621887,4,6
3161,0.46,4-Premium,6-E,5-VS1,61.9,58.0,4.94,4.91,3.05,5,1559.3450060871337,3,4
