,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2398,0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,4236.259745066345
2399,0.31,Ideal,I,SI1,62.2,56.0,4.37,4.34,2.71,122.88884568631602
2400,0.36,Very Good,E,VS2,61.3,60.0,4.55,4.59,2.8,827.610935198039
2401,0.79,Ideal,I,SI2,62.1,56.0,5.92,5.97,3.69,3908.4538157910697
2402,0.3,Premium,D,VS2,61.9,58.0,4.32,4.28,2.66,327.5721765935864
2403,0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,3038.1996058025406
2404,1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,6472.030948587311
2405,0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,1075.7538146076645
2406,0.33,Ideal,F,IF,62.1,56.0,4.41,4.44,2.75,622.2670113222393
2407,0.74,Ideal,F,SI1,62.5,56.0,5.8,5.76,3.61,3339.1387431784215
2408,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,6706.175517787759
2409,0.4,Premium,F,VS2,59.3,59.0,4.83,4.79,2.85,886.984913275044
2410,1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,13849.69779831393
2411,0.71,Ideal,F,VS2,61.6,56.0,5.74,5.77,3.54,3216.310868280942
2412,1.0,Ideal,E,SI2,62.0,57.0,6.37,6.41,3.96,5810.630946830917
2413,2.0,Very Good,H,SI1,63.3,59.0,8.02,8.0,5.07,13122.338715393234
2414,2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,15829.51973348042
2415,1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,5099.6719509309905
2416,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,4933.218672289649
2417,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,1051.2196496822507
2418,0.41,Ideal,F,VVS1,61.8,57.0,4.75,4.79,2.95,1074.6244912724728
2419,1.51,Premium,F,VS2,61.6,58.0,7.32,7.35,4.52,10712.63266901789
2420,1.16,Very Good,H,SI2,63.2,57.0,6.66,6.7,4.22,7248.135664965463
2421,0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,1956.9181958142622
2422,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,10988.883753450544
2423,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,16177.355312748092
2424,0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95,886.0115966237754
2425,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,10789.898248075337
2426,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,1001.9833148524267
2427,1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,12207.409088597306
2428,1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,5746.492395602305
2429,1.01,Premium,I,VVS1,62.0,59.0,6.39,6.32,3.94,4531.28063288338
2430,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,12517.845822839616
2431,0.31,Ideal,F,VVS1,60.6,56.0,4.44,4.41,2.68,334.95186765370136
2432,0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,459.84509020727046
2433,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,7050.814137861924
2434,0.3,Premium,E,VS2,59.1,58.0,4.37,4.39,2.59,472.2513446484195
2435,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,5394.24464463948
2436,0.94,Fair,H,SI1,68.4,53.0,6.05,5.97,4.11,4940.562227041004
2437,0.5,Ideal,I,VS2,62.4,55.0,5.09,5.11,3.18,1586.0231410192882
2438,1.2,Ideal,E,SI2,62.0,57.0,6.8,6.82,4.22,7600.165813028465
2439,0.4,Very Good,G,VVS1,60.9,57.0,4.76,4.8,2.91,1000.430546879043
2440,0.62,Ideal,D,SI1,60.8,59.0,5.48,5.5,3.34,2552.497664170283
2441,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,6181.503209988588
2442,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,5534.146487093109
2443,1.51,Very Good,F,VS1,59.6,63.0,7.34,7.43,4.4,9925.73417348571
2444,0.7,Ideal,F,SI1,60.7,57.0,5.73,5.75,3.49,3148.010879980013
2445,0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,1740.4489881484142
2446,0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,928.6567740701998
2447,0.5,Ideal,E,VS2,62.9,54.0,5.14,5.1,3.22,1389.61167617699
2448,1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,8145.001136333277
2449,0.91,Very Good,G,VS2,62.3,59.0,6.13,6.17,3.83,4691.360827558856
2450,0.44,Ideal,I,VS1,61.1,56.0,4.92,4.96,3.02,982.5572439378789
2451,0.42,Very Good,E,SI1,62.3,58.0,4.76,4.81,2.98,1179.3973678701732
2452,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,8556.287603365417
2453,1.12,Ideal,F,VS1,61.8,56.0,6.67,6.69,4.13,6814.101176286452
2454,0.6,Ideal,G,VS1,62.2,55.0,5.41,5.45,3.38,2339.1091774075294
2455,0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,276.261036242096
2456,0.31,Premium,H,SI1,62.3,55.0,4.36,4.34,2.71,170.46923078522286
2457,1.71,Premium,G,VS1,62.7,58.0,7.66,7.62,4.79,11048.665146268315
2458,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3322.1508870413427
2459,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,336.1387661290878
2460,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,13179.18204974663
2461,0.31,Ideal,D,SI2,61.3,56.0,4.36,4.41,2.69,524.3282161395887
2462,0.32,Premium,G,VS2,61.7,60.0,4.4,4.32,2.69,405.78094963528565
2463,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,10867.041662125912
2464,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,3834.558083128326
2465,1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,5450.610628457626
2466,1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5875.502108375931
2467,1.01,Ideal,H,VS1,61.5,56.0,6.48,6.43,3.97,5679.012564958361
2468,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,3106.197697119293
2469,0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,407.70196616981184
2470,0.41,Premium,G,VVS1,60.0,59.0,4.84,4.83,2.9,987.7687619177796
2471,0.35,Ideal,D,SI1,62.3,55.0,4.54,4.51,2.82,568.6917765755202
2472,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,6213.383945150843
2473,0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,495.7982291579824
2474,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,7804.677753218299
2475,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,5889.116556086763
2476,1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,7975.7443533437745
2477,1.03,Very Good,F,SI1,60.6,63.0,6.47,6.5,3.93,6127.473697982625
2478,1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,11078.421585013552
2479,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,527.9676265633602
2480,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,906.682655069265
2481,0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,499.21521898518404
2482,1.01,Premium,F,VS2,63.0,58.0,6.43,6.36,4.03,5612.343423206092
2483,0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,662.447839891558
2484,0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,1002.649683522272
2485,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,1006.3671725213139
2486,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,11316.268526289849
2487,1.35,Premium,H,VS2,61.5,58.0,7.09,7.15,4.38,9107.87970996949
2488,0.35,Very Good,D,SI1,60.1,61.0,4.56,4.59,2.75,740.9349459904083
2489,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,20979.685886568834
2490,0.51,Very Good,G,VS2,62.7,57.0,5.05,5.12,3.19,1818.420865635575
2491,0.62,Premium,J,VVS2,60.9,58.0,5.5,5.56,3.37,2558.6014125714205
2492,0.56,Ideal,G,SI1,61.5,56.0,5.31,5.32,3.27,1972.826232248203
2493,0.35,Ideal,F,VVS1,61.8,55.0,4.53,4.57,2.81,700.4683409173601
2494,0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,3179.3467859566817
2495,1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,10813.768423394042
2496,1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,5953.788959992902
2497,1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,10545.248929325437
2498,0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,2937.5654607321744
2499,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1633.4639387392717
2500,0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,764.1674834789319
2501,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,2390.652185321432
2502,0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,1414.9683778225258
2503,1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,5715.409662882081
2504,1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,5694.791722795115
2505,0.9,Ideal,G,SI2,62.7,55.0,6.11,6.17,3.85,4616.448436102951
2506,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,8815.66661286412
2507,1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,5761.072839834429
2508,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,604.8010835765112
2509,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,11791.892291289743
2510,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,1076.9522214372746
2511,0.42,Very Good,G,VS1,60.6,58.0,4.82,4.95,2.96,1373.9839651059901
2512,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,2308.5151540901147
2513,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,652.638439420095
2514,0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,3565.122762356149
2515,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,508.8258836172472
2516,0.25,Ideal,E,VS2,60.6,57.0,4.08,4.11,2.48,260.84863012347796
2517,1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,5749.287985411393
2518,0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,942.2167952637215
2519,0.48,Good,F,VS1,59.0,60.9,5.09,5.15,3.02,1608.2837645836335
2520,0.31,Ideal,E,VS1,60.1,55.0,4.42,4.53,2.69,566.1413990003098
2521,1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,5875.502108375931
2522,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,4823.027422552729
2523,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5555.198509253508
2524,0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,833.3689000853137
2525,0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,301.2458850660264
2526,0.7,Fair,F,VS2,65.5,57.0,5.55,5.41,3.59,2542.3741405823084
2527,1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,12967.992228929843
2528,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,13202.209217647953
2529,0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,551.3127754394827
2530,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,10742.914192511491
2531,0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,4880.449774263685
2532,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,196.9661958559518
2533,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,5628.769246616075
2534,0.75,Ideal,E,SI1,62.1,55.0,5.81,5.85,3.62,3574.0670583183664
2535,0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,3627.5074198091
2536,0.33,Ideal,E,SI1,59.6,57.0,4.53,4.49,2.69,479.2083715298231
2537,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,4180.332879483551
2538,0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,513.8193152752665
2539,0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,591.6290979956862
2540,0.7,Ideal,F,VS2,62.0,56.0,5.71,5.74,3.55,2986.9396512943367
2541,1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,6955.351912094285
2542,0.31,Ideal,G,IF,62.0,54.0,4.36,4.38,2.71,449.0924848518157
2543,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,1509.2890573757013
2544,0.74,Premium,H,VS2,59.9,57.0,5.91,5.87,3.53,3345.131292181012
2545,0.67,Good,F,VS2,58.1,62.0,5.76,5.83,3.36,2990.4726879675254
2546,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,350.2490611667731
2547,0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,2643.577391452607
2548,0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,1687.0440663107847
2549,0.86,Ideal,E,SI2,61.8,57.0,6.1,6.13,3.78,4488.020751005182
2550,0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1578.3547877160454
2551,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,15532.00715372773
2552,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,13599.027958489003
2553,0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,2921.6822751988443
2554,0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,3200.574125147914
2555,0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,479.10320200868296
2556,0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,558.6223867609588
2557,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,10752.303296967644
2558,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,5065.135185170649
2559,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,1002.9927613829714
2560,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,4202.973019299403
2561,0.91,Very Good,H,VS2,58.3,59.0,6.35,6.47,3.74,5098.482648708442
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,4721.007347439003
2563,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,17590.392118503518
2564,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,10829.225798164389
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,419.55305133966476
2566,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,4829.552327389839
2567,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,967.6610333501085
2568,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,10155.222184600825
2569,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,4758.090008461425
2570,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,7891.097575483473
2571,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,7119.390962377
2572,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,355.69133632519834
2573,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,1032.1891170344238
2574,0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,112.27504384288204
2575,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,3140.4419000463395
2576,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,464.82668493657366
2577,0.86,Very Good,E,VS2,62.3,56.0,6.05,6.08,3.78,4533.9607532719365
2578,0.7,Ideal,D,VS1,62.5,57.0,5.65,5.68,3.54,3170.7589016268835
2579,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,1875.2025174413739
2580,0.41,Premium,E,VS1,62.3,59.0,4.76,4.74,2.96,964.8204857890305
2581,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.56,4.04,6335.214210446493
2582,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,3433.3505914964508
2583,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,9100.427789104182
2584,0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,3635.2207308643383
2585,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,5970.7012371098135
2586,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,4906.839400424785
2587,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,16052.66471283981
2588,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74,465.5924269759871
2589,0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,446.41756320659533
2590,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,17084.980327042536
2591,0.92,Very Good,E,SI1,63.3,57.0,6.22,6.17,3.92,4830.617686380964
2592,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,444.4485567981287
2593,0.38,Premium,H,VS2,60.5,59.0,4.69,4.66,2.83,492.24227462783256
2594,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,10980.629792562053
2595,0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,4948.332969199299
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,957.9350524759798
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,3064.896222620883
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,1555.7842180140142
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,1002.2719770955541
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,4697.968574083304
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,3710.5212069556555
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,6405.054205098232
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,862.9410126872506
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,945.5430420095572
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,4872.040377024494
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,1799.9005336073096
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,940.895894852747
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,5920.8031188076575
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,15856.05299351563
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,4748.968260554367
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2607.8259104725294
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,7556.08853577252
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,8776.855526706411
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,15083.963246683732
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5447.347450658477
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1110.8015517357699
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,18134.604534047467
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,7083.250902716134
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,2312.5796039378865
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,4626.171998737423
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,834.7388826953757
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,747.660275885172
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2198.854003128637
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,10349.980912949271
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,7993.419357014612
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,5745.436505376496
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,4107.238206263737
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,10650.113138308954
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3037.720245973788
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,909.326613570925
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,3480.9773636721757
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,4483.559686081422
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,3471.054251235378
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1238.4762348944769
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,5230.85342794895
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3479.2781096324716
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,332.5656082516075
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,933.3056201247782
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1217.980470714112
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,18404.732083027433
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,4340.1910892515825
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,7086.05832945394
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,575.0723611908052
2644,0.3,Premium,G,VS1,62.5,55.0,4.32,4.25,2.68,252.3364453058134
2645,0.7,Ideal,G,VS1,61.4,57.0,5.7,5.73,3.51,3043.768927748426
2646,1.0,Premium,F,SI1,59.7,60.0,6.48,6.51,3.88,5800.466631570038
2647,0.43,Ideal,D,VS2,61.8,56.0,4.81,4.83,2.98,1213.2307435472248
2648,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4857.225224109637
2649,0.71,Good,D,SI2,56.6,63.0,5.9,5.76,3.3,3115.8178305166716
2650,1.12,Ideal,E,SI2,62.0,57.0,6.61,6.63,4.11,6895.9943175039125
2651,0.72,Ideal,H,VS2,62.8,57.0,5.74,5.7,3.59,2357.3864162324535
2652,0.71,Premium,E,SI1,61.8,59.0,5.75,5.7,3.54,2892.218584204673
2653,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.21,3.22,1697.1008009594843
2654,0.3,Premium,D,VS1,60.2,59.0,4.39,4.42,2.65,412.04675273172325
2655,0.35,Premium,E,VS2,61.6,58.0,4.57,4.52,2.8,477.64105188626286
2656,0.32,Ideal,I,VS2,61.5,56.0,4.4,4.41,2.71,374.3950198051348
2657,1.01,Very Good,I,SI1,64.2,55.0,6.28,6.34,4.05,5933.4375269341
2658,0.58,Ideal,E,VS2,61.9,57.0,5.37,5.33,3.31,1983.7872798586907
2659,0.9,Good,J,SI1,64.3,63.0,6.05,6.01,3.88,2815.3160437646648
2660,0.27,Very Good,F,VVS1,62.0,58.0,4.18,4.21,2.6,221.7243097663636
2661,0.41,Ideal,D,VS1,61.8,57.0,4.8,4.75,2.95,892.980460433897
2662,1.01,Very Good,H,VS2,63.5,61.0,6.32,6.24,3.99,5750.784840924198
2663,1.01,Fair,G,SI2,68.5,63.0,6.08,6.0,4.14,5770.5583130744
2664,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,666.5788849334413
2665,1.09,Premium,G,VS2,59.9,56.0,6.73,6.59,3.99,5728.327708192628
2666,1.01,Ideal,F,SI2,62.9,57.0,6.35,6.41,4.01,5922.651800755371
2667,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,894.6297641018879
2668,1.5,Very Good,I,SI1,60.2,63.0,7.38,7.33,4.43,10520.448904693938
2669,1.23,Ideal,G,VS2,61.5,54.0,6.92,6.89,4.25,7046.844363575918
2670,0.51,Very Good,F,VS2,62.0,58.0,5.08,5.11,3.16,1766.3771149676832
2671,0.73,Ideal,I,VS1,62.1,54.0,5.77,5.8,3.59,3378.3219621459148
2672,0.43,Very Good,E,SI1,63.1,56.0,4.83,4.8,3.04,1033.7750058310867
2673,1.58,Ideal,G,VS1,61.3,57.0,7.48,7.54,4.6,11404.74249570474
2674,0.53,Ideal,E,VS2,62.7,54.0,5.18,5.15,3.24,1726.9833123323374
2675,0.65,Very Good,F,VS2,64.0,55.3,5.5,5.57,3.54,2731.9865118099606
2676,0.35,Premium,H,VS1,62.6,59.0,4.5,4.45,2.8,261.46518822384496
2677,2.1,Premium,J,VS2,61.3,59.0,8.27,8.21,5.05,16551.478950716846
2678,1.04,Ideal,H,VS1,62.7,55.0,6.43,6.49,4.05,6180.349432336485
2679,1.35,Premium,J,SI1,61.1,61.0,7.13,7.1,4.35,8965.863637530896
2680,1.06,Ideal,H,SI2,62.5,57.1,6.46,6.5,4.05,6376.959643917917
2681,1.0,Very Good,F,VS2,61.6,56.0,6.42,6.47,3.97,5382.645098659158
2682,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3042.9217285738832
2683,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,743.6974040764803
2684,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,911.5827595812156
2685,0.83,Good,H,SI2,63.9,56.0,5.99,5.93,3.81,3005.5856194681155
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,4927.247428981093
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,2965.580592767207
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1171.6296411973635
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,7938.714018473221
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,531.4063328405446
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,6308.714071234559
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,1182.271036254533
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,10619.5429743717
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,877.9577416418742
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,3278.399297010444
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,5015.954177047507
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,938.2659309595206
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,8220.129953019481
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,8331.268072966242
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,253.25835539550553
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,660.2287032483264
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,816.8133720905903
