,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
2281,0.34,3-Very Good,3-H,5-VS1,61.3,56.0,4.48,4.53,2.76,2,702.1217606786881,2,4
2282,0.44,4-Premium,6-E,3-SI1,62.3,59.0,4.84,4.88,3.03,5,475.5786374182326,3,2
2283,0.34,5-Ideal,2-I,3-SI1,61.9,57.0,4.49,4.52,2.79,1,-269.7813761967409,4,2
2284,0.7,2-Good,2-I,3-SI1,61.6,63.0,5.59,5.68,3.47,1,2558.0807252250147,1,2
2285,0.4,4-Premium,3-H,5-VS1,62.6,58.0,4.68,4.71,2.94,2,1136.4336491368572,3,4
2286,0.78,3-Very Good,5-F,2-SI2,62.4,59.0,5.86,5.91,3.67,4,2674.1944675026502,2,1
2287,0.9,3-Very Good,4-G,2-SI2,64.2,56.0,6.04,6.11,3.9,3,3693.4893456719997,2,1
2288,0.55,4-Premium,7-D,3-SI1,61.6,56.0,5.28,5.24,3.24,6,1286.5853098753723,3,2
2289,1.11,4-Premium,4-G,4-VS2,60.4,58.0,6.76,6.72,4.07,3,6344.1692764327345,3,3
2290,1.33,4-Premium,2-I,5-VS1,61.5,58.0,7.06,7.02,4.33,1,8765.361266480628,3,4
2291,0.41,4-Premium,4-G,4-VS2,61.4,59.0,4.79,4.75,2.93,3,710.4635314487255,3,3
2292,0.34,5-Ideal,5-F,2-SI2,60.1,56.0,4.54,4.55,2.73,4,-744.6402891241228,4,1
2293,1.42,4-Premium,3-H,3-SI1,62.3,58.0,7.15,7.19,4.47,2,8614.118396666909,3,2
2294,0.28,5-Ideal,5-F,6-VVS2,61.8,56.0,4.22,4.26,2.62,4,750.6295045934794,4,5
2295,1.04,2-Good,7-D,2-SI2,57.6,63.0,6.67,6.7,3.85,6,4832.155723978047,1,1
2296,0.59,5-Ideal,1-J,4-VS2,60.8,57.0,5.47,5.42,3.31,0,2050.075276913285,4,3
2297,0.5,4-Premium,7-D,3-SI1,61.2,60.0,5.14,5.09,3.13,6,894.723418140276,3,2
2298,0.95,3-Very Good,6-E,3-SI1,62.8,59.0,6.21,6.25,3.91,5,4587.136781542635,2,2
2299,0.3,5-Ideal,4-G,5-VS1,61.8,57.0,4.29,4.32,2.66,3,425.1062463620492,4,4
2300,0.71,5-Ideal,5-F,5-VS1,61.5,57.0,5.74,5.71,3.52,4,3516.7700818132585,4,4
2301,0.56,3-Very Good,4-G,5-VS1,60.2,56.0,5.35,5.37,3.23,3,2319.309479113821,2,4
2302,1.02,3-Very Good,3-H,3-SI1,62.8,59.0,6.33,6.38,3.99,2,5197.545726879673,2,2
2303,0.47,3-Very Good,3-H,4-VS2,57.2,60.0,5.18,5.21,2.97,2,1130.7958516810945,2,3
2304,1.15,4-Premium,4-G,3-SI1,62.2,56.0,6.76,6.68,4.18,3,6214.381310938803,3,2
2305,0.81,3-Very Good,3-H,5-VS1,62.2,57.0,5.91,5.94,3.69,2,4370.557160255466,2,4
2306,1.52,3-Very Good,5-F,2-SI2,63.1,60.0,7.25,7.21,4.56,4,9040.792563753399,2,1
2307,1.59,3-Very Good,3-H,6-VVS2,63.0,58.0,7.43,7.48,4.7,2,11515.837591198042,2,5
2308,1.14,4-Premium,5-F,3-SI1,59.6,58.0,6.8,6.78,4.05,4,6157.415916241167,3,2
2309,0.33,5-Ideal,6-E,7-VVS1,61.6,56.0,4.44,4.46,2.74,5,1579.0961056101805,4,6
2310,0.24,5-Ideal,4-G,6-VVS2,61.2,56.0,3.99,4.02,2.45,3,519.963739495427,4,5
2311,0.56,3-Very Good,3-H,2-SI2,62.0,63.0,5.26,5.21,3.27,2,903.8614221605421,2,1
2312,1.53,4-Premium,3-H,2-SI2,62.5,59.0,7.4,7.36,4.61,2,9056.485172864239,3,1
2313,0.4,5-Ideal,2-I,5-VS1,60.9,56.0,4.76,4.8,2.91,1,1116.190208781551,4,4
2314,0.33,5-Ideal,3-H,5-VS1,62.0,55.0,4.46,4.44,2.76,2,605.3451929245684,4,4
2315,0.7,3-Very Good,2-I,2-SI2,62.4,58.0,5.64,5.68,3.53,1,2031.2943181798005,2,1
2316,1.24,4-Premium,3-H,3-SI1,60.4,59.0,6.97,6.93,4.2,2,7012.323911991245,3,2
2317,0.54,5-Ideal,6-E,4-VS2,61.3,55.0,5.24,5.26,3.22,5,1694.7202216723176,4,3
2318,1.31,3-Very Good,3-H,4-VS2,60.4,58.0,7.04,7.09,4.27,2,8131.649641013619,2,3
2319,0.51,2-Good,3-H,3-SI1,63.7,56.0,5.07,5.1,3.24,2,984.8512125102393,1,2
2320,0.31,5-Ideal,4-G,8-IF,61.0,56.0,4.37,4.39,2.67,3,1916.0501886853135,4,7
2321,0.7,5-Ideal,7-D,3-SI1,61.2,54.0,5.79,5.75,3.53,6,2438.3071418457353,4,2
2322,0.9,5-Ideal,3-H,6-VVS2,62.0,57.0,6.15,6.2,3.83,2,5581.7322510711365,4,5
2323,0.3,3-Very Good,7-D,2-SI2,61.2,60.0,4.28,4.31,2.63,6,-988.8445185670021,2,1
2324,1.02,3-Very Good,4-G,4-VS2,63.5,56.0,6.43,6.38,4.07,3,5590.8445288014955,2,3
2325,1.13,3-Very Good,2-I,5-VS1,61.7,54.0,6.71,6.74,4.15,1,7013.116523604502,2,4
2326,0.43,3-Very Good,5-F,3-SI1,62.5,56.0,4.82,4.85,3.02,4,388.2256636652264,2,2
2327,1.27,3-Very Good,2-I,5-VS1,60.6,59.0,7.04,6.96,4.24,1,8213.524574074894,2,4
2328,1.52,5-Ideal,2-I,5-VS1,62.4,57.0,7.32,7.36,4.58,1,10440.854380551666,4,4
2329,0.35,4-Premium,5-F,4-VS2,61.4,59.0,4.53,4.56,2.79,4,289.2455286942511,3,3
2330,0.3,3-Very Good,4-G,3-SI1,62.5,56.0,4.27,4.3,2.68,3,-528.3759660504704,2,2
2331,0.56,5-Ideal,3-H,8-IF,60.4,57.0,5.35,5.39,3.24,2,3747.425158231477,4,7
2332,0.51,5-Ideal,5-F,6-VVS2,61.8,56.0,5.13,5.16,3.18,4,2414.849084906773,4,5
2333,0.71,3-Very Good,3-H,3-SI1,61.5,56.0,5.71,5.75,3.53,2,2577.7786384701253,2,2
2334,0.3,5-Ideal,5-F,3-SI1,62.1,55.0,4.31,4.35,2.69,4,-548.3188114427812,4,2
2335,0.41,4-Premium,5-F,4-VS2,61.6,59.0,4.74,4.77,2.93,4,737.572033859527,3,3
2336,0.5,4-Premium,6-E,5-VS1,62.8,59.0,5.09,5.0,3.17,5,1849.2921303919734,3,4
2337,0.56,5-Ideal,7-D,4-VS2,60.6,56.0,5.33,5.37,3.24,6,1848.5218615105518,4,3
2338,1.27,5-Ideal,5-F,2-SI2,62.0,55.0,6.9,6.95,4.3,4,6828.495669898135,4,1
2339,1.06,4-Premium,7-D,4-VS2,62.3,59.0,6.48,6.52,4.05,6,5981.864852844614,3,3
2340,1.07,4-Premium,7-D,8-IF,60.9,58.0,6.67,6.57,4.03,6,7904.430635672867,3,7
2341,1.02,4-Premium,4-G,3-SI1,63.0,55.0,6.45,6.4,4.05,3,5113.877976372989,3,2
2342,1.0,3-Very Good,3-H,3-SI1,63.4,56.0,6.37,6.34,4.03,2,4959.440729140069,2,2
2343,0.34,5-Ideal,5-F,4-VS2,62.5,55.0,4.51,4.48,2.81,4,185.14384888923723,4,3
2344,1.2,3-Very Good,4-G,2-SI2,61.8,60.0,6.78,6.85,4.21,3,6224.851377958057,2,1
2345,0.58,5-Ideal,6-E,4-VS2,61.6,55.0,5.33,5.38,3.3,5,2022.64209044484,4,3
2346,0.3,2-Good,3-H,3-SI1,63.8,55.0,4.2,4.26,2.7,2,-504.66242029704244,1,2
2347,2.0,4-Premium,7-D,2-SI2,61.6,59.0,8.09,8.2,5.02,6,13262.868721240266,3,1
2348,0.3,4-Premium,6-E,5-VS1,61.4,59.0,4.32,4.28,2.64,5,414.5708926039715,3,4
2349,0.3,5-Ideal,6-E,6-VVS2,61.1,57.0,4.34,4.36,2.65,5,884.2375928993702,4,5
2350,1.01,3-Very Good,3-H,2-SI2,63.4,55.0,6.35,6.29,4.01,2,4595.472778319838,2,1
2351,0.43,4-Premium,7-D,3-SI1,61.2,58.0,4.87,4.83,2.97,6,381.64572521845776,3,2
2352,0.51,4-Premium,5-F,5-VS1,60.2,58.0,5.25,5.21,3.15,4,1893.975435192494,3,4
2353,1.0,4-Premium,6-E,3-SI1,61.9,62.0,6.4,6.34,3.94,5,4981.19061907051,3,2
2354,0.31,5-Ideal,3-H,6-VVS2,61.2,56.0,4.34,4.37,2.66,2,979.952289719487,4,5
2355,0.31,5-Ideal,4-G,7-VVS1,61.9,55.0,4.36,4.3,2.68,3,1432.2185742013107,4,6
2356,0.51,5-Ideal,2-I,3-SI1,62.5,57.0,5.07,5.1,3.18,1,1009.4854892670787,4,2
2357,0.77,4-Premium,7-D,4-VS2,61.3,60.0,5.92,5.89,3.62,6,3517.24576780342,3,3
2358,0.7,5-Ideal,4-G,2-SI2,61.2,56.0,5.73,5.78,3.52,3,1998.6585907053254,4,1
2359,0.58,3-Very Good,6-E,2-SI2,59.0,62.0,5.46,5.49,3.23,5,1041.625743094813,2,1
2360,0.74,3-Very Good,3-H,3-SI1,62.4,58.0,5.71,5.76,3.58,2,2854.938676275427,2,2
2361,0.35,3-Very Good,6-E,8-IF,57.9,56.0,4.71,4.75,2.74,5,2142.6699183770393,2,7
2362,0.52,5-Ideal,6-E,4-VS2,61.2,56.0,5.16,5.23,3.18,5,1551.153340629165,4,3
2363,0.31,5-Ideal,5-F,4-VS2,62.8,56.0,4.32,4.28,2.7,4,12.054456978328972,4,3
2364,1.54,4-Premium,4-G,3-SI1,60.5,61.0,7.47,7.44,4.51,3,9644.91293461735,3,2
2365,0.76,3-Very Good,3-H,8-IF,62.6,57.0,5.8,5.83,3.64,2,5372.85348553861,2,7
2366,0.27,3-Very Good,6-E,6-VVS2,62.5,59.0,4.09,4.14,2.57,5,727.4614859502462,2,5
2367,0.91,4-Premium,7-D,2-SI2,61.0,61.0,6.24,6.16,3.78,6,3744.780061572011,3,1
2368,0.53,2-Good,7-D,4-VS2,58.4,58.0,5.31,5.38,3.12,6,1612.0087904608795,1,3
2369,1.5,2-Good,7-D,2-SI2,60.2,65.0,7.37,7.34,4.43,6,8847.014613035526,1,1
2370,0.33,5-Ideal,6-E,5-VS1,60.6,57.0,4.5,4.54,2.74,5,602.1510535842667,4,4
2371,0.91,2-Good,6-E,1-I1,57.7,63.0,6.35,6.3,3.65,5,3278.007536666531,1,0
2372,0.55,3-Very Good,2-I,4-VS2,61.0,57.0,5.31,5.32,3.24,1,1755.290547895304,2,3
2373,1.08,2-Good,6-E,2-SI2,63.7,57.0,6.54,6.49,4.15,5,5151.981416165148,1,1
2374,0.52,4-Premium,4-G,7-VVS1,61.9,61.0,5.13,5.11,3.17,3,2990.2735810512054,3,6
2375,0.24,3-Very Good,6-E,5-VS1,60.1,57.0,4.08,4.1,2.46,5,0.5277044188947002,2,4
2376,0.36,5-Ideal,7-D,4-VS2,62.5,55.0,4.55,4.57,2.85,6,354.2973114137883,4,3
2377,1.0,1-Fair,5-F,2-SI2,65.5,56.0,6.3,6.19,4.09,4,4480.165719893368,0,1
2378,0.75,4-Premium,3-H,4-VS2,60.8,57.0,5.9,5.87,3.58,2,3344.162149885346,3,3
2379,0.78,4-Premium,3-H,2-SI2,59.7,59.0,6.03,5.97,3.58,2,2630.321787685571,3,1
2380,0.31,5-Ideal,6-E,5-VS1,61.3,55.0,4.36,4.38,2.68,5,485.67657258503596,4,4
2381,0.36,5-Ideal,3-H,4-VS2,61.0,55.0,4.59,4.62,2.81,2,354.8830299855108,4,3
2382,0.41,5-Ideal,7-D,6-VVS2,62.1,56.0,4.76,4.78,2.96,6,1669.6393687732966,4,5
2383,0.34,4-Premium,6-E,2-SI2,62.4,59.0,4.46,4.42,2.77,5,-732.047815700495,3,1
2384,0.6,4-Premium,6-E,5-VS1,61.0,61.0,5.46,5.39,3.31,5,2628.2338624026193,3,4
2385,1.01,4-Premium,6-E,3-SI1,61.7,56.0,6.44,6.39,3.96,5,5056.076156963598,3,2
2386,1.73,4-Premium,4-G,4-VS2,62.9,58.0,7.65,7.58,4.79,3,11807.716295108807,3,3
2387,1.02,3-Very Good,3-H,3-SI1,64.4,59.0,6.24,6.36,4.06,2,5212.63768587505,2,2
2388,1.02,5-Ideal,4-G,4-VS2,62.3,55.0,6.45,6.48,4.03,3,5605.996165183353,4,3
2389,0.63,3-Very Good,6-E,3-SI1,61.0,57.6,5.48,5.51,3.36,5,1951.3764890592515,2,2
2390,0.31,3-Very Good,4-G,6-VVS2,62.9,58.0,4.27,4.31,2.7,3,993.6817828178664,2,5
2391,0.76,5-Ideal,6-E,4-VS2,62.1,55.0,5.84,5.88,3.64,5,3449.7513331510695,4,3
2392,0.4,5-Ideal,5-F,8-IF,60.9,57.0,4.81,4.84,2.94,4,2512.531214041663,4,7
2393,1.08,4-Premium,2-I,2-SI2,62.7,57.0,6.57,6.53,4.11,1,5156.747996270427,3,1
2394,1.21,2-Good,4-G,1-I1,64.0,59.0,6.78,6.73,4.32,3,5791.170615951767,1,0
2395,0.9,2-Good,3-H,4-VS2,61.5,61.0,6.15,6.24,3.81,2,4639.856420901604,1,3
2396,1.5,4-Premium,5-F,4-VS2,61.5,58.0,7.34,7.36,4.52,4,9780.66986006854,3,3
2397,0.5,3-Very Good,7-D,4-VS2,62.8,58.0,5.0,5.03,3.15,6,1428.95081724919,2,3
2398,0.82,3-Very Good,2-I,5-VS1,63.6,58.9,5.88,5.93,3.76,1,4455.066478454128,2,4
2399,0.31,5-Ideal,2-I,3-SI1,62.2,56.0,4.37,4.34,2.71,1,-488.8855048945459,4,2
2400,0.36,3-Very Good,6-E,4-VS2,61.3,60.0,4.55,4.59,2.8,5,376.5985024472568,2,3
2401,0.79,5-Ideal,2-I,2-SI2,62.1,56.0,5.92,5.97,3.69,1,2739.8319687939106,4,1
2402,0.3,4-Premium,7-D,4-VS2,61.9,58.0,4.32,4.28,2.66,6,-70.45678792865033,3,3
2403,0.7,5-Ideal,7-D,2-SI2,60.4,56.0,5.78,5.81,3.5,6,1984.1930815537257,4,1
2404,1.35,3-Very Good,1-J,5-VS1,62.1,56.0,7.04,7.1,4.39,0,8955.820040294488,2,4
2405,0.44,5-Ideal,7-D,5-VS1,61.1,56.0,4.95,4.91,3.01,6,1384.3425877510108,4,4
2406,0.33,5-Ideal,5-F,8-IF,62.1,56.0,4.41,4.44,2.75,4,2065.235545899767,4,7
2407,0.74,5-Ideal,5-F,3-SI1,62.5,56.0,5.8,5.76,3.61,4,2797.0169622825483,4,2
2408,1.1,5-Ideal,5-F,4-VS2,60.7,57.0,6.66,6.7,4.05,4,6302.345729553437,4,3
2409,0.4,4-Premium,5-F,4-VS2,59.3,59.0,4.83,4.79,2.85,4,627.6516915787515,3,3
2410,1.83,1-Fair,1-J,1-I1,70.0,58.0,7.34,7.28,5.12,0,11361.612989962152,0,0
2411,0.71,5-Ideal,5-F,4-VS2,61.6,56.0,5.74,5.77,3.54,4,3037.0602824889434,4,3
2412,1.0,5-Ideal,6-E,2-SI2,62.0,57.0,6.37,6.41,3.96,5,4517.568658485732,4,1
2413,2.0,3-Very Good,3-H,3-SI1,63.3,59.0,8.02,8.0,5.07,2,13736.900367006798,2,2
2414,2.03,4-Premium,4-G,3-SI1,61.9,59.0,8.14,8.09,5.02,3,14001.401940198626,3,2
2415,1.0,1-Fair,5-F,2-SI2,65.5,54.0,6.2,6.16,4.05,4,4544.601381143173,0,1
2416,0.9,3-Very Good,4-G,3-SI1,62.9,56.0,6.11,6.17,3.86,3,4156.57610752063,2,2
2417,0.41,5-Ideal,5-F,6-VVS2,61.2,56.0,4.78,4.8,2.93,4,1673.5947840846052,4,5
2418,0.41,5-Ideal,5-F,7-VVS1,61.8,57.0,4.75,4.79,2.95,4,2156.5148251161027,4,6
2419,1.51,4-Premium,5-F,4-VS2,61.6,58.0,7.32,7.35,4.52,4,9888.851992748572,3,3
2420,1.16,3-Very Good,3-H,2-SI2,63.2,57.0,6.66,6.7,4.22,2,5872.520678650939,2,1
2421,0.54,5-Ideal,4-G,5-VS1,61.8,56.0,5.21,5.26,3.24,3,2178.5265762385334,4,4
2422,1.54,3-Very Good,7-D,3-SI1,63.0,59.0,7.31,7.35,4.62,6,9672.848073176388,2,2
2423,2.07,4-Premium,3-H,3-SI1,61.1,58.0,8.27,8.2,5.03,2,14336.908784712983,3,2
2424,0.41,5-Ideal,1-J,7-VVS1,62.0,57.0,4.79,4.73,2.95,0,2130.928243634703,4,6
2425,1.54,5-Ideal,5-F,5-VS1,60.5,56.0,7.52,7.49,4.54,4,10565.32399846517,4,4
2426,0.42,4-Premium,5-F,5-VS1,61.8,59.0,4.83,4.81,2.98,4,1250.7344994451205,3,4
2427,1.12,4-Premium,4-G,1-I1,60.4,59.0,6.71,6.67,0.0,3,6704.584022009976,3,0
2428,1.0,5-Ideal,4-G,6-VVS2,62.8,53.9,6.37,6.42,4.02,3,6401.085715051646,4,5
2429,1.01,4-Premium,2-I,7-VVS1,62.0,59.0,6.39,6.32,3.94,1,6990.684282935588,3,6
2430,1.7,2-Good,2-I,1-I1,63.6,58.0,7.52,7.48,4.77,1,10145.686808159153,1,0
2431,0.31,5-Ideal,5-F,7-VVS1,60.6,56.0,4.44,4.41,2.68,4,1401.4306225370206,4,6
2432,0.3,3-Very Good,5-F,8-IF,62.5,56.0,4.27,4.3,2.68,4,1855.7053086845735,2,7
2433,1.16,5-Ideal,1-J,3-SI1,60.7,57.0,6.83,6.77,4.13,0,6306.350567315587,4,2
2434,0.3,4-Premium,6-E,4-VS2,59.1,58.0,4.37,4.39,2.59,5,-57.303224838474534,3,3
2435,1.0,3-Very Good,6-E,6-VVS2,61.7,55.0,6.38,6.42,3.95,5,6424.758529533019,2,5
2436,0.94,1-Fair,3-H,3-SI1,68.4,53.0,6.05,5.97,4.11,2,4462.346451728568,0,2
2437,0.5,5-Ideal,2-I,4-VS2,62.4,55.0,5.09,5.11,3.18,1,1378.119611534053,4,3
2438,1.2,5-Ideal,6-E,2-SI2,62.0,57.0,6.8,6.82,4.22,5,6207.952374424551,4,1
2439,0.4,3-Very Good,4-G,7-VVS1,60.9,57.0,4.76,4.8,2.91,3,2069.8227186755685,2,6
2440,0.62,5-Ideal,7-D,3-SI1,60.8,59.0,5.48,5.5,3.34,6,1859.7675050319422,4,2
2441,1.02,2-Good,4-G,4-VS2,63.7,57.0,6.24,6.31,4.0,3,5709.656649905308,1,3
2442,0.96,3-Very Good,2-I,2-SI2,62.7,58.0,6.2,6.24,3.9,1,4217.5411970001915,2,1
2443,1.51,3-Very Good,5-F,5-VS1,59.6,63.0,7.34,7.43,4.4,4,10411.892959350456,2,4
2444,0.7,5-Ideal,5-F,3-SI1,60.7,57.0,5.73,5.75,3.49,4,2485.1330434266006,4,2
2445,0.52,5-Ideal,7-D,2-SI2,61.7,55.0,5.17,5.2,3.2,6,581.5832894771079,4,1
2446,0.4,4-Premium,4-G,3-SI1,59.3,59.0,4.82,4.8,2.85,3,156.7889252347336,3,2
2447,0.5,5-Ideal,6-E,4-VS2,62.9,54.0,5.14,5.1,3.22,5,1335.4745714867431,4,3
2448,1.25,5-Ideal,2-I,2-SI2,61.4,55.0,6.92,6.99,4.27,1,6636.355520122468,4,1
2449,0.91,3-Very Good,4-G,4-VS2,62.3,59.0,6.13,6.17,3.83,3,4734.509246787718,2,3
2450,0.44,5-Ideal,2-I,5-VS1,61.1,56.0,4.92,4.96,3.02,1,1399.8699678366133,4,4
2451,0.42,3-Very Good,6-E,3-SI1,62.3,58.0,4.76,4.81,2.98,5,332.5722150290153,2,2
2452,1.29,5-Ideal,4-G,4-VS2,61.3,57.0,6.99,7.07,4.31,3,7940.9218459579115,4,3
2453,1.12,5-Ideal,5-F,5-VS1,61.8,56.0,6.67,6.69,4.13,4,6938.230985711414,4,4
2454,0.6,5-Ideal,4-G,5-VS1,62.2,55.0,5.41,5.45,3.38,3,2630.1476294026465,4,4
2455,0.3,3-Very Good,6-E,3-SI1,63.2,57.0,4.3,4.25,2.7,5,-556.2204845144925,2,2
2456,0.31,4-Premium,3-H,3-SI1,62.3,55.0,4.36,4.34,2.71,2,-483.8183298262727,3,2
2457,1.71,4-Premium,4-G,5-VS1,62.7,58.0,7.66,7.62,4.79,3,12085.142436970003,3,4
2458,0.74,5-Ideal,4-G,3-SI1,61.3,57.0,5.81,5.83,3.57,3,2814.5768331285267,4,2
2459,0.3,3-Very Good,5-F,3-SI1,63.5,57.0,4.27,4.24,2.7,4,-541.9052728443903,2,2
2460,0.71,2-Good,5-F,2-SI2,64.1,60.0,0.0,0.0,0.0,4,5934.005680905124,1,1
2461,0.31,5-Ideal,7-D,2-SI2,61.3,56.0,4.36,4.41,2.69,6,-946.2189644446439,4,1
2462,0.32,4-Premium,4-G,4-VS2,61.7,60.0,4.4,4.32,2.69,3,78.10211944202592,3,3
2463,1.54,4-Premium,4-G,3-SI1,61.0,59.0,7.43,7.38,4.52,3,9655.75804088933,3,2
2464,1.02,5-Ideal,1-J,2-SI2,61.6,55.0,6.49,6.43,3.98,0,4648.191951306688,4,1
2465,1.0,3-Very Good,5-F,6-VVS2,62.9,55.0,6.29,6.36,3.98,4,6452.728085560751,2,5
2466,1.0,4-Premium,7-D,3-SI1,62.5,59.0,6.32,6.38,3.97,6,5012.956135377148,3,2
2467,1.01,5-Ideal,3-H,5-VS1,61.5,56.0,6.48,6.43,3.97,2,5988.879507930587,4,4
2468,0.7,4-Premium,4-G,6-VVS2,61.8,58.0,5.67,5.63,3.49,3,3935.3490962606534,3,5
2469,0.29,5-Ideal,4-G,4-VS2,61.6,56.0,4.26,4.29,2.63,3,-125.78438168407911,4,3
2470,0.41,4-Premium,4-G,7-VVS1,60.0,59.0,4.84,4.83,2.9,3,2134.9840676045483,3,6
2471,0.35,5-Ideal,7-D,3-SI1,62.3,55.0,4.54,4.51,2.82,6,-209.38660737303917,4,2
2472,1.05,5-Ideal,5-F,3-SI1,61.8,57.0,6.51,6.54,4.03,4,5400.897029269629,4,2
2473,0.3,3-Very Good,3-H,7-VVS1,62.2,58.0,4.26,4.29,2.66,2,1391.281340856733,2,6
2474,1.22,5-Ideal,4-G,6-VVS2,60.0,58.0,6.95,6.99,4.18,3,8268.568141606327,4,5
2475,1.01,3-Very Good,4-G,2-SI2,60.8,63.0,6.4,6.36,3.88,3,4629.715364027981,2,1
2476,1.22,3-Very Good,6-E,4-VS2,59.5,60.0,6.91,7.0,4.14,5,7352.5134966913465,2,3
2477,1.03,3-Very Good,5-F,3-SI1,60.6,63.0,6.47,6.5,3.93,4,5260.809411175505,2,2
2478,1.57,4-Premium,5-F,3-SI1,62.0,58.0,7.47,7.41,4.61,4,9897.999154319747,3,2
2479,0.31,5-Ideal,5-F,8-IF,61.2,57.0,4.35,4.38,2.67,4,1925.2982252871425,4,7
2480,0.42,5-Ideal,7-D,3-SI1,61.9,57.0,4.82,4.77,2.97,6,302.72962327331106,4,2
2481,0.34,5-Ideal,6-E,3-SI1,63.0,55.0,4.47,4.42,2.8,5,-272.61587420017895,4,2
2482,1.01,4-Premium,5-F,4-VS2,63.0,58.0,6.43,6.36,4.03,4,5506.5606568250805,3,3
2483,0.34,3-Very Good,6-E,4-VS2,62.8,58.0,4.43,4.45,2.79,5,231.23373441688273,2,3
2484,0.4,5-Ideal,6-E,2-SI2,61.2,55.0,4.74,4.77,2.91,5,-306.7831465270824,4,1
2485,0.39,3-Very Good,2-I,6-VVS2,63.0,56.0,4.62,4.68,2.93,1,1546.165630603953,2,5
2486,1.57,5-Ideal,6-E,4-VS2,62.3,57.0,7.39,7.44,4.62,5,10413.906037624287,4,3
2487,1.35,4-Premium,3-H,4-VS2,61.5,58.0,7.09,7.15,4.38,2,8462.205190472507,3,3
2488,0.35,3-Very Good,7-D,3-SI1,60.1,61.0,4.56,4.59,2.75,6,-183.6904596821969,2,2
2489,2.5,1-Fair,3-H,2-SI2,64.9,58.0,8.46,8.43,5.48,2,17853.61047045383,0,1
2490,0.51,3-Very Good,4-G,4-VS2,62.7,57.0,5.05,5.12,3.19,3,1494.1030086272635,2,3
2491,0.62,4-Premium,1-J,6-VVS2,60.9,58.0,5.5,5.56,3.37,0,3273.08266256631,3,5
2492,0.56,5-Ideal,4-G,3-SI1,61.5,56.0,5.31,5.32,3.27,3,1365.0912506480813,4,2
2493,0.35,5-Ideal,5-F,7-VVS1,61.8,55.0,4.53,4.57,2.81,4,1712.369181484382,4,6
2494,0.72,4-Premium,5-F,5-VS1,62.2,58.0,5.75,5.7,3.56,4,3593.327838117247,3,4
2495,1.51,5-Ideal,2-I,2-SI2,61.2,58.0,7.33,7.42,4.51,1,8940.462215322113,4,1
2496,1.01,2-Good,7-D,2-SI2,63.9,57.0,6.29,6.36,4.04,6,4619.76288509408,1,1
2497,1.51,1-Fair,4-G,2-SI2,65.5,55.0,7.14,7.08,4.66,3,8945.018189546801,0,1
2498,0.75,3-Very Good,3-H,6-VVS2,60.6,57.0,5.86,5.89,3.56,2,4328.047412707505,2,5
2499,0.5,2-Good,7-D,2-SI2,61.9,63.0,5.05,5.07,3.13,6,461.73911173829083,1,1
2500,0.36,5-Ideal,4-G,6-VVS2,61.5,55.0,4.58,4.62,2.83,3,1305.3712893621887,4,5
2501,0.63,5-Ideal,5-F,3-SI1,62.6,56.0,5.53,5.49,3.45,4,1887.3165715131904,4,2
2502,0.47,5-Ideal,3-H,2-SI2,62.4,53.0,4.98,5.02,3.12,2,200.0811941008037,4,1
2503,1.01,2-Good,5-F,3-SI1,58.8,64.0,6.58,6.51,3.85,4,5040.934309145259,1,2
2504,1.01,3-Very Good,4-G,4-VS2,63.2,55.0,6.39,6.34,4.02,3,5529.1624428215455,2,3
2505,0.9,5-Ideal,4-G,2-SI2,62.7,55.0,6.11,6.17,3.85,3,3683.865565366427,4,1
2506,1.51,5-Ideal,2-I,3-SI1,61.2,60.0,7.39,7.37,4.52,1,9378.338139393087,4,2
2507,1.0,2-Good,2-I,3-SI1,57.6,61.0,6.56,6.52,3.77,1,4985.866579080772,1,2
2508,0.31,4-Premium,2-I,5-VS1,62.3,59.0,4.29,4.35,2.69,1,514.3821446659886,3,4
2509,1.63,4-Premium,2-I,3-SI1,61.7,58.0,7.54,7.51,4.64,1,10452.679502279823,3,2
2510,0.4,3-Very Good,6-E,6-VVS2,61.4,56.0,4.74,4.81,2.93,5,1595.815701814211,2,5
2511,0.42,3-Very Good,4-G,5-VS1,60.6,58.0,4.82,4.95,2.96,3,1276.421489585056,2,4
2512,0.7,4-Premium,3-H,5-VS1,61.9,56.0,5.7,5.67,3.52,2,3434.559431869276,3,4
2513,0.32,3-Very Good,7-D,3-SI1,60.1,60.0,4.38,4.4,2.64,6,-360.9607131266612,2,2
2514,0.75,3-Very Good,6-E,4-VS2,62.8,55.0,5.77,5.79,3.63,5,3382.416353531123,2,3
2515,0.32,5-Ideal,4-G,8-IF,61.4,55.0,4.42,4.44,2.72,3,1973.5514131317082,4,7
2516,0.25,5-Ideal,6-E,4-VS2,60.6,57.0,4.08,4.11,2.48,5,-384.67956650080373,4,3
2517,1.02,5-Ideal,5-F,2-SI2,61.6,56.0,6.52,6.49,4.01,4,4625.991168931754,4,1
2518,0.4,4-Premium,7-D,3-SI1,61.1,58.0,4.75,4.74,2.9,6,166.4127055403069,3,2
2519,0.48,2-Good,5-F,5-VS1,59.0,60.9,5.09,5.15,3.02,4,1726.3043331484282,1,4
2520,0.31,5-Ideal,6-E,5-VS1,60.1,55.0,4.42,4.53,2.69,5,464.4625124033573,4,4
