,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,3054.9252099296846
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,7068.946373681056
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,11176.668587998125
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,2179.1613603750266
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,2537.2320788634843
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,9389.336568385273
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,445.26488491295095
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,6616.4192114195375
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3971.6387857738573
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,6470.722229785008
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,-211.54020891984874
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,6962.759505254091
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7194.1329055044425
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1023.7339722052129
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,-631.8264967163232
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,6155.867417208139
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,4766.871622498662
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,6852.938017455866
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,5388.485442369756
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,6033.560111548655
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,-661.1169716847016
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3505.941585776485
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,3688.269454454681
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,6189.547904755136
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,6407.75126726963
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4034.6097482892274
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,-535.1750466539543
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,648.1032034022846
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1722.9995787422486
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,-1288.6315905491228
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,-218.12522778777748
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,809.9206222693356
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,2082.5099103126577
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,3688.269454454681
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,218.28149724121613
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1405.9497598760736
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,4131.261198351598
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,2340.9787792420775
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,-1194.175146776066
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,5608.883811173562
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,-1288.6315905491228
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,-89.98829646771992
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,4673.854791807555
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6441.431754816631
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,5595.713773437708
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,13084.868300188517
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6693.315604878122
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,638.5677850376906
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,-595.9510028800178
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,2179.1613603750266
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,4871.547704510916
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,-195.41977168732774
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8236.104186504768
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,6373.31538651528
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1248.5223535876394
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,-186.63974653009063
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2525.501654209582
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,364.73387208310305
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,2015.1489352186672
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,14670.872787726754
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2728.3399726989137
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,-472.2040841385806
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,409.38939107664737
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,2377.60966628574
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,9674.900905993762
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,-467.8140715599602
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,8802.087455935774
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,-270.12115885660387
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,-503.6895653962656
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,4361.194985520002
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,6284.0043485281985
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,-688.2124403637681
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7790.162043111182
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,3819.3567852714023
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,998.8335098154566
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5953.029098718811
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6519.767761357167
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1891.4020164772282
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6315.489829785884
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,-60.69782149934326
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8854.083387004599
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,996.6385035261465
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3780.530891938428
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1639.5181664157353
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6000.635017209015
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,9718.116811905353
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,726.4392099428223
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,-341.87214652921284
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1922.887497734915
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5625.004248406085
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,6209.302961358919
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8325.415224491853
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,2098.6303475451805
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,7377.216167389992
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,4019.244704264065
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1767.655097735791
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,522.1612783715391
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3605.5434353355213
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,5712.875673311219
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,144.3355032792988
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,11151.08390573377
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,5046.535161113823
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,7495.8176803454535
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,222.67150981983468
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,503.84583484970426
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,-654.5319528167729
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,229.25652868776342
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,4975.539566648569
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9084.017174173
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,3373.414641877809
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3668.514397850895
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,96.72958478908731
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5934.713655196976
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,931.4725347214662
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6942.249055442948
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,2226.767278865236
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5550.302861236809
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,2775.1904979817646
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,-231.29526552363313
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,411.58439736595574
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4949.883711051452
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,6148.527005132853
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,6281.8093422388865
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,4837.867216963916
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,-60.69782149934326
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,-152.95925898309542
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,6754.091561104184
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1542.8667163533646
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,6238.593436327295
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5903.983567146644
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2980.223822760405
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,3969.443779484549
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,-438.52359659158355
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,506.04084113901445
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,5105.116111050576
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,4028.0247294213023
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,6805.332098965655
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,762.3147037791259
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,634.1777724590702
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-1944.6812911745692
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,-204.19979684456484
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,7311.294805377953
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,6230.568804377415
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,3046.829404647042
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4821.746779731397
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5775.846635826592
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,-249.6107090454625
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1897.987035345157
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,6799.502473305087
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5739.21574878293
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,-451.69363432744103
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,128.21506604677415
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,3940.1533045161723
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,6551.2532426148555
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,7786.527423739919
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,6319.8798423645
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-910.8058154568826
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1704.6841352204174
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,6250.323860981198
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,694.9537286851355
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9011.510793293031
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2537.2320788634843
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,933.6675410107746
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,12564.980162833008
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,830.4310720804751
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1958.7629915712187
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-1441.6689842589403
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6818.502136701509
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,7464.332199087765
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,7505.353098710048
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,5264.738523628321
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7374.2657678933265
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3735.8753729448854
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,7215.398748522943
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,2001.9788974828116
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,-753.3784091684502
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6949.589467518237
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,-690.4074466530783
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,774.045128433032
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,5047.29055432118
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,-564.4655216223309
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,4210.352598099495
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,776.2401347223404
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,2157.211297481934
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2586.2776104356435
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,5455.846417463747
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3690.4644607439895
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,-218.12522778777748
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3845.6968607431136
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5950.834092429499
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,5674.049779978248
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,-278.901184013841
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7228.5687862587965
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,4107.116129169199
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,2413.4851601220453
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,598.3022786227666
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,5024.5850982207285
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,6189.547904755136
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,-721.8929279107633
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,11220.639887117077
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,8233.909180215456
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3922.593254201698
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,-451.69363432744103
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,8330.560630277827
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,-1506.8349530636206
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4853.232260989082
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,4012.6596853961364
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5493.91691758936
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2159.406303771242
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,-467.8140715599602
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,4175.916717345141
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,2145.4808728280314
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9198.228674549844
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,9213.59371857501
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,11220.639887117077
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6870.498067770341
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,5800.747098216352
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,-1479.739484384554
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1208.2568471727172
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,7000.830005379705
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,789.410172458196
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6078.971023749555
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,3274.56818552613
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,913.1570911996314
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,236.59694076304731
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,881.6716099419464
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1043.4890288089973
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,-566.6605279116411
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,-407.03811533389853
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1484.2857664166113
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,789.410172458196
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,-562.2705153330226
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,6679.390173934911
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3688.269454454681
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,5775.091242619232
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,6008.659649158899
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,1277.812828556016
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,-65.08783407796182
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,306.15292214634974
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,9954.635617941682
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,474.5553598813276
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3971.6387857738573
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1731.7796038994857
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,-625.2414778483944
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3530.8420481662415
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,-440.71860288089374
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,6207.863348276967
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,7686.925574180883
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9677.851305490427
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5894.448148782054
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,996.6385035261465
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,3810.576760114165
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2663.1740038942316
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,2399.5597291788345
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,2035.6593850298068
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,787.2151661688877
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,9776.697761842106
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,-337.4821339505943
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,6299.369392553364
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,11382.457305984126
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,2285.3482288019895
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,4823.941786020705
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,5325.514479854382
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6221.033386012821
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,2084.704916601968
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,4080.0206604901305
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,3213.7922293000684
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,175.82098453698381
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,-218.12522778777748
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,-109.74335307150432
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,1025.928978494523
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,10566.02979957358
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,5240.593454445918
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,6153.672410918831
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,353.0034474292006
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,9144.037737191707
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6490.47728638879
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,6277.41932966027
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,4293.078617218651
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,-755.5734154577585
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,7417.481673804914
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,11211.104468752475
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,-661.1169716847016
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,5715.070679600527
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,9459.64794297593
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,7435.041724119388
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6241.215482613165
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,9833.083705489555
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,-483.17911558512606
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,9607.539930899771
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,6083.361036328171
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,-292.07122174969663
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,4059.5102106789873
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,5045.095548031868
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3904.277810679867
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,-56.30780892072471
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,621.0077347232145
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,-27.017333952348054
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,-440.71860288089374
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,2017.3439415079756
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,-501.49455910695724
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,8383.996174428607
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,5541.522836079572
