,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,74.92894450376843
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8952.578598072354
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,977.2114609697819
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3988.333319425341
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1983.304591967857
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,6063.76204566064
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,9858.439881807697
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,904.2253322907018
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,-173.0645437517851
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1904.9503123847808
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,6062.965299394042
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,6382.952278960611
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8307.040596933757
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,2133.652362861949
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,7235.118871795263
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3976.0035250841484
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1929.6099010671624
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,458.35427941095804
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3542.4622665455954
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,5216.767712628522
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,-245.2539261642669
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,11104.572220256066
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,5369.897504525341
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,7354.6421568363785
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,362.4979456841593
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,427.52979355798016
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,-392.02292978902733
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,298.2628440769404
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,4480.7415286671185
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,8896.297777270394
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,3216.1144987069656
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3644.4834974429887
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,-253.20820696952796
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6230.815124431852
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,927.0955373384186
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7108.438052215484
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,2079.957671961254
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5774.403660845584
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,2692.881803612212
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,-291.79108252630067
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,531.3404080900382
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,5234.465657873707
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,6137.544920606322
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,6197.404508677611
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,4593.303170271038
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,52.058739456051626
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,-27.092286393624818
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,6608.075562168449
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1802.1323352207874
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,6199.990638578876
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5996.940814152154
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2807.2328288507942
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,3791.252501067751
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,-331.366595451138
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,718.6775620077024
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,5164.0656590958915
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,4111.435371735783
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,6660.777615701076
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,885.7306407789147
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,779.3338963455917
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-1728.6434510601957
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,-377.1070055465716
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,7333.561335423323
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,6281.923685431282
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,3068.3528577141387
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,4853.62645286778
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,6004.8950949574155
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,-139.6539279975441
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,2121.3225685207562
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,6050.4396139513865
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5966.116328299178
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,-317.2474174752824
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,335.25222710051275
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,3951.3439364017668
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,6624.78087004557
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,7269.326233816102
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,6378.576765424683
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,-696.2972388465423
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,2010.5503105515018
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,6066.348175561909
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1139.0922799384662
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,8990.364727362527
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2625.2638258371244
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,943.8008452155409
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,12171.125794490565
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,964.084920361991
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,2183.768286493312
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-1472.8915731008456
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6806.74987305924
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,7383.677259054688
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,6906.981720321966
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,5447.259146740353
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7481.32297641615
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3665.5643188560407
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,6409.205360176193
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,2135.4417464966136
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,-521.2898792700689
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6758.4233330625375
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,-556.4898786589765
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,729.2179727142284
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,5015.507271836466
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,-421.05803200734044
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,4115.810885271714
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,951.755126020802
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,2065.0417477187984
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2638.3903664449153
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,5472.715481689336
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3720.0557560233374
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,-8.597594881837722
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3946.9684228658352
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,6130.583277169126
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,6030.351429906399
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,-185.3943380929777
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7287.024179061291
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,3655.8206544161167
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,2300.705441633161
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,683.4775626187948
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,5362.935861088148
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,6003.902457589351
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,-550.3249814883802
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,10662.084043544188
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7850.629133347486
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3794.8312683370805
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,-362.98782757071604
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,8695.037336478339
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,-1271.4352412073258
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,4573.019095124584
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3994.4982165959354
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5242.224047577502
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,2127.4874656913526
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,-399.9772105942884
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,3910.7757861088667
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,2198.684210735768
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9165.372086939
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,9167.958216840269
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,11119.488144498524
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6367.840463616691
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,5902.873864060026
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,-1219.5299339412977
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,1050.1975896488639
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,6879.73600173832
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1029.1167682358118
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,6236.9800216024505
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,3178.328369416793
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,964.8816666285911
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,108.33956025800944
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,902.435948656037
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1179.4645391299036
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,-369.1527247413105
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,-246.05067243086705
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1664.9111049344865
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,960.5061530926614
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,-404.35272413021994
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,6616.826589240309
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3954.9227036710963
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,5879.011021644243
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,6256.271459380836
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,1042.2433088436028
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,41.51832874952379
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,329.08732992991645
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,9669.313344255368
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,633.3616389874314
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3990.919449326606
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,2016.715207722098
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,-414.89313483674414
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3871.39616428549
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,-325.2016982805417
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,5691.673867726577
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,7746.021772548824
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9363.249651563192
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,6055.807764855383
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1068.6922811606491
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,3542.4622665455954
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,2577.734032107026
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,2005.9789059141076
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,2191.7225672985714
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,692.228589690656
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,9812.699471712267
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,-345.48577342699537
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,6445.397996933165
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,11144.944479447508
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,2331.5299274861372
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,5030.42319607892
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,5463.964454617477
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,6089.218380609624
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,2021.8874675246298
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,3672.525962293237
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,3824.859007923458
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,0.15343219002170372
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,-122.94862012042177
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,-372.7314920106419
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,954.3412559220651
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,10475.739526994586
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,5286.370965139735
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,5953.786533957989
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,531.3404080900382
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,9153.042292597811
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6676.686177311598
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,6232.604508066519
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,4551.141527444934
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,-583.735597242623
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,7295.775206133154
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,10995.393454820014
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,-442.1388534203925
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,5965.319582032576
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,9331.628419443614
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,7337.936848959254
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,1589.9265196585366
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,9910.345189073729
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,-494.0441606864206
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,8948.00719343496
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,6178.909817165824
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,-308.4963904034212
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,3670.7365786585706
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4998.801963959346
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3924.0982178181202
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,268.4309955920271
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,907.8040995600331
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,176.95017540115987
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,-256.59108313739125
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1932.1960309684273
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,-319.0368011099472
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,8146.949161599738
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,5753.322839432532
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,11531.752690522559
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,339.62774063644247
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,7476.947462880222
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,6169.1661527259
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,9266.400680468329
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,2407.102186066484
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,6443.608613298498
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,-1125.4629838491655
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,-293.58046616096544
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,162.83099742530612
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,1254.2400514436486
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,6848.91151588534
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,8621.058570431194
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5931.908966278335
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,-14.762492052434027
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,8.107712995282782
3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,-658.5111095563698
3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,-175.65067365305185
3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,4149.221501025959
3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,6159.618379387439
3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,8791.69041647174
3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,-1019.0662394158408
3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,2531.993622011594
3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,-246.05067243086705
3109,1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,8902.462674440989
3110,1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,9733.548445862589
3111,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1208.499641348215
3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,1296.4016942697526
3113,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,5862.305713767122
3114,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,2483.667082014894
3115,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,6691.6021015540555
3116,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,7250.831542304319
3117,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,854.1094086593384
3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,-1354.961780592932
3119,0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,5822.730200842283
3120,0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,-873.0939820576805
3121,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,1062.5273839900547
3122,1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,5810.596297602557
3123,1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,6131.380023435728
3124,0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,5702.214278433103
3125,0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,-385.85803261843284
3126,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,9052.81044533508
3127,0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,3740.339831169784
3128,1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,5956.372663859254
3129,0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,4258.204375360545
3130,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6397.868203203065
3131,0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,-1405.0777042242971
3132,0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,-744.8196699447053
3133,1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,6016.2322519305435
3134,0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,3875.7716778214217
3135,1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,10688.533015861236
3136,1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,9675.478241425966
3137,0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,1752.0164115894222
3138,1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,6648.447821359887
3139,2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,12930.02218349968
3140,1.0,Ideal,D,VS1,62.4,55.0,6.4,6.43,4.0,6151.664098582178
3141,0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,-487.8792635158261
3142,1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,6612.451075704381
3143,0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,3808.950446312936
3144,0.38,Ideal,F,VVS1,61.9,54.0,4.67,4.7,2.9,745.9232805913507
3145,1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,8398.521417124624
3146,0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1050.1975896488639
3147,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,-431.59844271386646
3148,1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,6216.695946455997
3149,0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,4169.505576172409
3150,0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,3884.522704893281
3151,0.55,Ideal,E,VS1,61.5,57.0,5.23,5.27,3.23,2452.8425961619178
3152,2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,11451.804918406282
3153,0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,3880.147191357353
3154,0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,-370.14536210937695
3155,1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,8917.574489784913
3156,1.06,Ideal,I,SI1,61.9,54.0,6.56,6.59,4.07,6579.040459950136
3157,0.63,Good,F,SI2,64.2,56.0,5.4,5.34,3.45,3072.9242623515365
3158,0.3,Ideal,H,VVS2,61.3,56.0,4.35,4.33,2.66,-421.05803200734044
3159,0.5,Ideal,D,VVS2,61.9,55.1,5.07,5.1,3.15,1985.8907218691202
3160,0.35,Ideal,E,VVS1,62.2,56.0,4.53,4.51,2.81,222.69058549659349
3161,0.46,Premium,E,VS1,61.9,58.0,4.94,4.91,3.05,1439.787821726648
3162,0.5,Very Good,G,SI1,62.8,56.0,5.05,5.08,3.18,2021.0907212580296
3163,0.7,Good,D,SI1,58.8,64.0,5.74,5.79,3.39,3687.441886535691
