,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
2905,0.78,4-Premium,4-G,2-SI2,60.6,58.0,6.02,5.99,3.64,3,3330.244064437765,3,1
2906,0.33,5-Ideal,4-G,5-VS1,61.6,57.0,4.46,4.49,2.75,3,306.6134208926387,4,4
2907,0.33,5-Ideal,3-H,6-VVS2,61.3,56.0,4.43,4.47,2.73,2,86.56967193481523,4,5
2908,1.09,5-Ideal,3-H,3-SI1,61.9,57.0,6.63,6.58,4.09,2,5644.426223343466,4,2
2909,0.5,2-Good,1-J,3-SI1,63.3,60.0,4.97,4.99,3.15,0,711.5201248624198,1,2
2910,1.01,5-Ideal,1-J,4-VS2,61.3,56.0,6.46,6.5,3.97,0,4489.919409252875,4,3
2911,1.0,3-Very Good,6-E,6-VVS2,63.5,55.0,6.36,6.31,4.02,5,5718.257126649964,2,5
2912,0.59,4-Premium,6-E,2-SI2,60.8,56.0,5.43,5.4,3.29,5,2493.0062266593886,3,1
2913,0.7,3-Very Good,3-H,2-SI2,59.9,57.0,5.74,5.77,3.45,2,2561.014100308359,2,1
2914,0.31,4-Premium,2-I,3-SI1,61.3,58.0,4.34,4.37,2.67,1,-278.8867795432293,3,2
2915,0.39,4-Premium,6-E,4-VS2,62.5,60.0,4.64,4.67,2.91,5,1228.8309721139594,3,3
2916,0.85,5-Ideal,6-E,3-SI1,61.8,54.0,6.1,6.14,3.78,5,4466.737507375236,4,2
2917,0.73,5-Ideal,2-I,6-VVS2,62.3,55.0,5.76,5.77,3.59,1,2531.947188771832,4,5
2918,1.09,5-Ideal,1-J,3-SI1,60.7,58.0,6.64,6.68,4.04,0,5159.42814463414,4,2
2919,0.4,5-Ideal,7-D,2-SI2,61.3,56.0,4.72,4.77,2.91,6,1528.426383195861,4,1
2920,0.4,3-Very Good,6-E,3-SI1,61.7,60.0,4.68,4.72,2.9,5,1308.829438231668,2,2
2921,0.22,1-Fair,6-E,4-VS2,65.1,61.0,3.87,3.78,2.49,5,265.964898989404,0,3
2922,0.31,4-Premium,6-E,4-VS2,60.3,58.0,4.42,4.37,2.65,5,682.9549052306088,3,3
2923,1.19,5-Ideal,1-J,2-SI2,61.7,56.0,6.8,6.85,4.21,0,6009.941805400339,4,1
2924,1.06,1-Fair,2-I,1-I1,64.5,57.0,6.47,6.33,4.13,1,5167.097778560148,0,0
2925,0.61,3-Very Good,6-E,5-VS1,59.6,63.0,5.44,5.57,3.28,5,2727.9052875327898,2,4
2926,0.82,5-Ideal,3-H,6-VVS2,61.4,56.0,6.01,6.05,3.71,2,3484.5921325812014,4,5
2927,1.01,1-Fair,4-G,1-I1,64.5,56.0,6.32,6.26,4.06,3,5321.978304245214,0,0
2928,0.32,5-Ideal,6-E,4-VS2,61.4,56.0,4.4,4.43,2.71,5,787.4717768938922,4,3
2929,0.5,4-Premium,7-D,2-SI2,62.2,58.0,5.08,5.14,3.18,6,2153.9483551733,3,1
2930,1.01,4-Premium,5-F,3-SI1,59.1,56.0,6.65,6.52,3.89,4,5376.084870949888,3,2
2931,1.0,3-Very Good,5-F,2-SI2,62.7,58.0,6.3,6.36,3.97,4,5554.190263015996,2,1
2932,0.31,5-Ideal,7-D,3-SI1,62.9,56.0,4.34,4.31,2.72,6,975.403491966038,4,2
2933,0.35,5-Ideal,6-E,4-VS2,62.4,57.0,4.52,4.55,2.83,5,943.7182428533874,4,3
2934,0.7,5-Ideal,3-H,4-VS2,61.2,57.0,5.73,5.77,3.52,2,2533.959640913399,4,3
2935,1.08,5-Ideal,4-G,2-SI2,62.2,56.0,6.56,6.59,4.09,3,5866.250702269878,4,1
2936,1.21,4-Premium,7-D,7-VVS1,60.1,59.0,6.96,6.88,4.16,6,7642.819838978201,3,6
2937,1.06,4-Premium,3-H,3-SI1,62.8,58.0,6.49,6.47,4.07,2,5456.689521021343,3,2
2938,0.28,5-Ideal,2-I,4-VS2,62.4,56.0,4.19,4.22,2.62,1,-446.4143333343595,4,3
2939,0.5,2-Good,5-F,4-VS2,63.3,57.0,5.02,5.06,3.19,4,1681.660039624875,1,3
2940,1.01,4-Premium,7-D,3-SI1,61.6,58.0,6.47,6.42,3.97,6,6015.682030932402,3,2
2941,0.42,1-Fair,7-D,3-SI1,64.7,61.0,4.7,4.73,3.05,6,1683.9562882635673,0,2
2942,1.53,5-Ideal,5-F,3-SI1,61.6,56.0,7.34,7.39,4.54,4,10063.131910910211,4,2
2943,0.57,4-Premium,6-E,4-VS2,63.0,59.0,5.29,5.25,3.32,5,2380.7444565232363,3,3
2944,0.41,4-Premium,7-D,6-VVS2,61.9,59.0,4.78,4.75,2.95,6,1551.881646447664,3,5
2945,2.24,5-Ideal,5-F,2-SI2,60.3,59.0,8.47,8.5,5.12,4,16426.104325939028,4,1
2946,0.41,2-Good,6-E,2-SI2,63.8,57.0,4.75,4.68,3.01,5,1282.3160258003472,1,1
2947,0.5,3-Very Good,4-G,3-SI1,62.4,52.0,5.1,5.15,3.2,3,1351.1149327596877,2,2
2948,0.23,3-Very Good,5-F,4-VS2,59.1,59.0,4.02,4.07,2.39,4,59.73025852491082,2,3
2949,1.11,3-Very Good,5-F,3-SI1,60.1,61.0,6.64,6.74,4.06,4,6404.231342825859,2,2
2950,1.2,5-Ideal,6-E,2-SI2,61.3,56.0,6.85,6.88,4.21,5,7361.104793090401,4,1
2951,1.14,4-Premium,5-F,7-VVS1,59.4,59.0,6.87,6.8,4.06,4,6505.162004372284,3,6
2952,0.9,5-Ideal,4-G,2-SI2,62.5,56.0,6.15,6.2,3.86,3,4405.420576365762,4,1
2953,1.22,4-Premium,4-G,5-VS1,62.2,59.0,6.82,6.87,4.26,3,7062.887828714567,3,4
2954,0.7,4-Premium,5-F,5-VS1,61.7,60.0,5.67,5.64,3.49,4,3107.1989357480516,3,4
2955,1.07,4-Premium,2-I,3-SI1,58.4,60.0,6.78,6.68,3.93,1,5119.814893691851,3,2
2956,0.51,3-Very Good,6-E,2-SI2,63.3,56.0,5.12,5.08,3.23,5,1928.581707266485,2,1
2957,0.3,4-Premium,6-E,3-SI1,62.5,60.0,4.24,4.27,2.66,5,736.2207431756583,3,2
2958,1.12,4-Premium,4-G,2-SI2,61.2,58.0,6.69,6.67,4.09,3,6178.002843516125,3,1
2959,0.3,4-Premium,5-F,4-VS2,61.5,60.0,4.26,4.29,2.63,4,477.042602372715,3,3
2960,0.4,4-Premium,7-D,3-SI1,61.6,58.0,4.73,4.69,2.9,6,1512.2697208075938,3,2
2961,0.9,4-Premium,2-I,3-SI1,63.0,58.0,6.09,6.01,3.81,1,3949.208172646191,3,2
2962,0.3,5-Ideal,3-H,5-VS1,61.6,57.0,4.3,4.33,2.66,2,-88.99233456841148,4,4
2963,0.74,4-Premium,5-F,2-SI2,61.4,57.0,5.82,5.8,3.57,4,3367.93752319115,3,1
2964,0.41,3-Very Good,1-J,4-VS2,63.4,56.0,4.73,4.7,2.99,0,26.47807179769279,2,3
2965,0.52,4-Premium,6-E,3-SI1,61.6,58.0,5.17,5.12,3.17,5,2023.611207093024,3,2
2966,0.54,5-Ideal,7-D,6-VVS2,61.4,52.0,5.3,5.34,3.26,6,2350.1970440024697,4,5
2967,0.9,3-Very Good,3-H,2-SI2,61.2,57.0,6.21,6.27,3.82,2,4118.565151861778,2,1
2968,0.7,2-Good,2-I,5-VS1,61.1,61.0,5.65,5.7,3.47,1,2372.812628338056,1,4
2969,0.34,3-Very Good,3-H,4-VS2,62.4,60.0,4.41,4.44,2.76,2,194.1259082051438,2,3
2970,0.7,5-Ideal,5-F,4-VS2,61.9,55.0,5.7,5.74,3.54,4,3064.9056657474666,4,3
2971,1.02,3-Very Good,4-G,4-VS2,63.0,57.0,6.37,6.39,4.02,3,5419.2660678352895,2,3
2972,1.0,2-Good,5-F,2-SI2,63.8,58.0,6.28,6.33,4.02,4,5543.475492726411,1,1
2973,0.31,5-Ideal,2-I,2-SI2,61.0,56.0,4.39,4.43,2.69,1,-331.0577186101623,4,1
2974,1.23,4-Premium,4-G,5-VS1,62.2,58.0,6.78,6.74,4.27,3,7186.815510674619,3,4
2975,0.7,3-Very Good,6-E,3-SI1,59.4,63.0,5.79,5.73,3.42,5,3294.658069863859,2,2
2976,0.54,5-Ideal,7-D,4-VS2,61.1,57.0,5.25,5.22,3.2,6,2414.989482881929,4,3
2977,0.38,5-Ideal,3-H,3-SI1,61.5,56.0,4.67,4.69,2.88,2,336.20917148036096,4,2
2978,0.9,1-Fair,6-E,2-SI2,65.0,58.0,6.08,6.04,3.94,5,4926.130391488222,0,1
2979,1.0,5-Ideal,7-D,2-SI2,61.5,56.0,6.45,6.41,3.95,6,5937.231247308077,4,1
2980,0.29,3-Very Good,4-G,4-VS2,61.9,55.0,4.25,4.28,2.64,3,114.80050903113533,2,3
2981,2.01,4-Premium,6-E,3-SI1,60.4,61.0,8.05,7.98,4.84,5,14702.715821115016,3,2
2982,1.32,4-Premium,5-F,2-SI2,60.6,60.0,7.1,7.05,4.29,4,8126.518670630916,3,1
2983,0.72,4-Premium,5-F,4-VS2,61.5,58.0,5.73,5.69,3.51,4,3258.922388174534,3,3
2984,0.31,4-Premium,3-H,4-VS2,62.4,59.0,4.34,4.31,2.7,2,-45.479192918381614,3,3
2985,1.51,1-Fair,1-J,2-SI2,65.1,59.0,7.13,7.09,4.63,0,8936.38646914428,0,1
2986,0.24,5-Ideal,3-H,8-IF,62.1,57.0,4.0,4.04,2.5,2,-390.8335029822101,4,7
2987,0.79,5-Ideal,6-E,4-VS2,59.3,57.0,6.02,6.06,3.58,5,3995.4417379075676,4,3
2988,0.73,4-Premium,5-F,4-VS2,62.7,58.0,5.76,5.7,3.59,4,3295.5584623762525,3,3
2989,0.9,3-Very Good,7-D,5-VS1,58.9,59.0,6.22,6.31,3.69,6,5214.595998885684,2,4
2990,0.51,4-Premium,5-F,6-VVS2,61.9,56.0,5.17,5.13,3.19,4,1648.898884071683,3,5
2991,0.29,5-Ideal,4-G,6-VVS2,60.7,54.0,4.33,4.37,2.64,3,47.42251594292611,4,5
2992,0.68,2-Good,5-F,3-SI1,58.1,60.0,5.8,5.91,3.4,4,2847.710443371422,1,2
2993,0.51,5-Ideal,7-D,4-VS2,61.1,56.0,5.16,5.2,3.17,6,2195.2592334395213,4,3
2994,1.55,5-Ideal,2-I,4-VS2,61.8,55.0,7.4,7.44,4.58,1,9430.651650376345,4,3
2995,1.51,3-Very Good,3-H,2-SI2,60.8,58.0,7.4,7.51,4.53,2,9294.303460975425,2,1
2996,2.01,5-Ideal,2-I,3-SI1,62.9,57.0,8.05,7.98,5.04,1,13565.285312077787,4,2
2997,1.04,3-Very Good,4-G,7-VVS1,58.2,60.0,6.66,6.71,3.89,3,5458.348905754991,2,6
2998,0.98,1-Fair,4-G,3-SI1,64.4,56.0,6.33,6.24,4.03,3,5001.958662811666,0,2
2999,0.25,3-Very Good,6-E,7-VVS1,62.9,58.0,4.01,4.03,2.53,5,463.10070979989905,2,6
3000,0.42,5-Ideal,3-H,5-VS1,61.2,57.0,4.87,4.8,2.96,2,539.6622182030551,4,4
3001,1.1,3-Very Good,4-G,7-VVS1,60.4,57.0,6.7,6.77,4.07,3,5977.499350870347,2,6
3002,0.41,3-Very Good,7-D,5-VS1,62.8,57.0,4.73,4.76,2.98,6,1587.5616262764524,2,4
3003,1.02,4-Premium,5-F,4-VS2,62.7,59.0,6.41,6.44,4.03,4,5638.863012799483,3,3
3004,0.61,3-Very Good,3-H,6-VVS2,60.5,57.0,5.52,5.54,3.35,2,1832.6974122917154,2,5
3005,0.4,5-Ideal,1-J,5-VS1,61.3,56.0,4.77,4.79,2.93,0,-76.67414408931472,4,4
3006,0.34,5-Ideal,7-D,5-VS1,60.9,56.0,4.56,4.51,2.76,6,1085.1669444587878,4,4
3007,0.4,5-Ideal,6-E,2-SI2,61.0,58.0,4.76,4.78,2.91,5,1231.8693099379761,4,1
3008,0.41,5-Ideal,4-G,6-VVS2,61.7,55.0,4.81,4.85,2.98,3,746.5751769690569,4,5
3009,0.3,5-Ideal,3-H,3-SI1,62.4,55.0,4.3,4.32,2.69,2,-106.31338862512575,4,2
3010,0.31,5-Ideal,6-E,5-VS1,62.0,55.0,4.35,4.38,2.7,5,728.0975067164609,4,4
3011,0.46,3-Very Good,6-E,4-VS2,62.2,58.0,4.95,4.99,3.09,5,1622.0082012411276,2,3
3012,0.4,5-Ideal,4-G,8-IF,62.2,55.0,4.73,4.76,2.95,3,722.1703053502633,4,7
3013,0.3,5-Ideal,6-E,4-VS2,61.5,55.0,4.3,4.34,2.66,5,686.0442905957439,4,3
3014,1.09,5-Ideal,5-F,2-SI2,61.2,57.0,6.6,6.64,4.05,4,6220.01153890573,4,1
3015,0.71,3-Very Good,6-E,3-SI1,63.1,58.0,5.65,5.69,3.58,5,3452.2642387610185,2,2
3016,0.97,5-Ideal,4-G,2-SI2,61.6,56.0,6.31,6.39,3.91,3,4999.334866012634,4,1
3017,1.02,3-Very Good,6-E,8-IF,61.7,60.0,6.38,6.52,3.98,5,5964.732809215866,2,7
3018,0.42,4-Premium,7-D,2-SI2,60.0,61.0,4.89,4.85,2.92,6,1579.4136396375752,3,1
3019,0.33,5-Ideal,2-I,8-IF,61.8,55.0,4.46,4.47,2.76,1,-217.2795161806689,4,7
3020,0.36,5-Ideal,6-E,5-VS1,61.7,56.0,4.58,4.56,2.82,5,997.946154793,4,4
3021,1.72,5-Ideal,3-H,3-SI1,62.2,57.0,7.65,7.55,4.72,2,11209.828463930095,4,2
3022,0.37,5-Ideal,3-H,7-VVS1,62.0,53.0,4.63,4.66,2.88,2,264.36467162316785,4,6
3023,0.71,5-Ideal,7-D,4-VS2,61.2,55.0,5.74,5.78,3.53,6,3659.214933733002,4,3
3024,0.51,3-Very Good,2-I,3-SI1,63.5,60.0,5.03,5.05,3.2,1,998.9725967097711,2,2
3025,0.3,5-Ideal,6-E,4-VS2,62.1,55.0,4.28,4.32,2.67,5,697.9482027334552,4,3
3026,0.71,3-Very Good,6-E,4-VS2,63.7,58.0,5.6,5.64,3.58,5,3495.2680900317537,2,3
3027,0.3,5-Ideal,6-E,5-VS1,61.6,55.0,4.34,4.36,2.68,5,638.1896149480567,4,4
3028,0.97,2-Good,5-F,3-SI1,60.1,65.0,6.46,6.36,3.85,4,5134.271526820915,1,2
3029,1.27,5-Ideal,2-I,2-SI2,62.1,56.0,6.92,6.96,4.31,1,6971.603593656168,4,1
3030,1.57,5-Ideal,2-I,4-VS2,61.5,56.0,7.56,7.49,4.63,1,9466.192825699945,4,3
3031,1.0,4-Premium,4-G,5-VS1,62.4,59.0,6.35,6.4,3.98,3,5246.591129023316,3,4
3032,0.42,5-Ideal,7-D,6-VVS2,62.5,57.0,4.8,4.77,2.99,6,1621.16534227579,4,5
3033,0.7,1-Fair,4-G,3-SI1,61.7,66.0,5.7,5.58,3.48,3,2815.9712474450944,0,2
3034,0.56,5-Ideal,7-D,5-VS1,61.6,57.0,5.33,5.29,3.27,6,2523.023252947207,4,4
3035,0.51,2-Good,6-E,3-SI1,57.4,62.0,5.24,5.29,3.02,5,1949.4761805036487,1,2
3036,0.52,3-Very Good,2-I,3-SI1,63.3,55.0,5.13,5.1,3.24,1,992.3092857798865,2,2
3037,0.39,4-Premium,4-G,7-VVS1,59.9,59.0,4.73,4.75,2.84,3,671.3402986629517,3,6
3038,1.7,3-Very Good,3-H,4-VS2,63.3,57.0,7.59,7.54,4.79,2,11016.139031948245,2,3
3039,0.3,3-Very Good,6-E,6-VVS2,59.7,57.0,4.37,4.43,2.62,5,649.8857501889765,2,5
3040,1.08,5-Ideal,3-H,3-SI1,62.7,57.0,6.48,6.51,4.07,2,5687.782635637821,4,2
3041,2.01,5-Ideal,5-F,2-SI2,61.9,55.0,8.1,8.05,5.0,4,14319.936768398504,4,1
3042,0.55,5-Ideal,1-J,4-VS2,62.6,57.0,5.21,5.17,3.25,0,981.9350904810108,4,3
3043,0.9,1-Fair,5-F,2-SI2,62.6,58.0,6.01,6.06,3.78,4,4826.081872294872,0,1
3044,0.9,5-Ideal,2-I,5-VS1,62.4,57.0,6.17,6.21,3.86,1,3871.0518960997088,4,4
3045,1.01,4-Premium,5-F,6-VVS2,61.8,59.0,6.46,6.42,3.98,4,5504.6743709481425,3,5
3046,0.51,3-Very Good,3-H,4-VS2,60.1,59.8,5.14,5.19,3.1,2,1219.4943998612735,2,3
3047,0.7,4-Premium,6-E,5-VS1,59.4,61.0,5.78,5.74,3.42,5,3306.11517800794,3,4
3048,0.7,1-Fair,3-H,3-SI1,66.0,56.0,5.5,5.53,3.64,2,2666.7776473668255,0,2
3049,0.34,5-Ideal,2-I,3-SI1,60.2,57.0,4.54,4.5,2.72,1,-164.36025963760403,4,2
3050,0.32,5-Ideal,4-G,8-IF,61.2,55.0,4.41,4.44,2.71,3,263.1320358269527,4,7
3051,0.31,5-Ideal,7-D,4-VS2,59.4,56.0,4.45,4.4,2.63,6,925.6173366157277,4,3
3052,0.41,4-Premium,6-E,3-SI1,61.4,56.0,4.81,4.77,2.94,5,1272.0793097044434,3,2
3053,1.84,5-Ideal,1-J,5-VS1,62.4,56.0,7.84,7.8,4.89,0,11741.293187483396,4,4
3054,0.9,3-Very Good,2-I,4-VS2,63.2,56.0,6.15,6.09,3.87,1,3868.6741187877506,2,3
3055,1.0,5-Ideal,6-E,4-VS2,61.6,57.0,6.44,6.38,3.95,5,5685.106194265895,4,3
3056,0.37,4-Premium,6-E,3-SI1,61.8,58.0,4.59,4.64,2.85,5,1091.1254318606252,3,2
3057,1.53,5-Ideal,5-F,5-VS1,61.5,59.0,7.38,7.46,4.56,4,10022.418079987361,4,4
3058,1.09,5-Ideal,4-G,4-VS2,62.8,57.0,6.54,6.58,4.12,3,5976.663276430141,4,3
3059,1.04,4-Premium,5-F,2-SI2,62.8,55.0,6.48,6.41,4.05,4,5769.132174467116,3,1
3060,0.8,3-Very Good,6-E,2-SI2,62.6,59.0,5.84,5.91,3.68,5,4209.239575430039,2,1
3061,0.29,2-Good,5-F,5-VS1,62.1,56.0,4.24,4.26,2.64,4,379.84259574671114,1,4
3062,1.21,5-Ideal,5-F,1-I1,62.0,56.0,6.84,6.8,4.23,4,7198.919388400965,4,0
3063,2.01,3-Very Good,1-J,4-VS2,61.1,59.0,8.04,8.07,4.92,0,13393.869826822196,2,3
3064,0.3,4-Premium,4-G,6-VVS2,62.6,58.0,4.27,4.29,2.68,3,182.65603591429453,3,5
3065,1.01,1-Fair,3-H,4-VS2,64.5,60.0,6.3,6.25,4.05,2,5088.036156662661,0,3
3066,1.61,5-Ideal,2-I,4-VS2,62.5,57.0,7.49,7.43,4.66,1,9942.636500587185,4,3
3067,1.19,3-Very Good,7-D,2-SI2,61.1,58.0,6.84,6.88,4.19,6,7531.922724618325,2,1
3068,1.12,4-Premium,3-H,5-VS1,61.6,58.0,6.64,4.11,3.7,2,5811.274310646481,3,4
3069,1.7,2-Good,3-H,3-SI1,63.9,56.0,7.61,7.53,4.84,2,10968.164842752136,1,2
3070,0.3,4-Premium,4-G,5-VS1,61.4,60.0,4.33,4.3,2.65,3,139.8034547763241,3,4
3071,1.51,2-Good,1-J,2-SI2,58.1,64.0,7.53,7.57,4.39,0,8730.924091432105,1,1
3072,1.01,5-Ideal,5-F,3-SI1,62.0,56.0,6.41,6.46,3.99,4,5555.2341143529975,4,2
3073,0.31,4-Premium,4-G,5-VS1,61.2,60.0,4.39,4.37,2.68,3,181.4098669034106,3,4
3074,0.7,2-Good,5-F,3-SI1,58.7,64.0,5.77,5.78,3.39,4,3079.8801926922715,1,2
3075,0.9,3-Very Good,3-H,5-VS1,63.0,62.0,6.09,6.0,3.81,2,4205.64948910762,2,4
3076,0.71,5-Ideal,4-G,6-VVS2,61.7,57.0,5.72,5.74,3.53,3,2899.9516801321743,4,5
3077,0.34,2-Good,6-E,2-SI2,63.1,56.0,4.46,4.51,2.83,5,890.5034524494549,1,1
3078,0.4,2-Good,6-E,3-SI1,64.2,57.0,4.68,4.66,3.0,5,1247.2841408560453,1,2
3079,0.34,5-Ideal,6-E,6-VVS2,62.4,55.0,4.47,4.51,2.79,5,901.6650267326695,4,5
3080,0.31,3-Very Good,3-H,3-SI1,62.3,55.0,4.34,4.36,2.71,2,-43.63597656412958,2,2
3081,0.5,5-Ideal,5-F,3-SI1,60.2,63.0,5.12,5.15,3.09,4,1647.200451844259,4,2
3082,0.3,5-Ideal,4-G,8-IF,62.1,55.0,4.32,4.35,2.69,3,135.7827252179427,4,7
3083,1.33,5-Ideal,3-H,3-SI1,60.1,57.0,7.14,7.2,4.31,2,7689.166970273755,4,2
3084,1.0,2-Good,5-F,8-IF,63.2,63.0,6.24,6.26,3.95,4,5610.677465502174,1,7
3085,2.07,4-Premium,6-E,2-SI2,58.9,61.0,8.45,8.35,4.95,5,14942.181090950322,3,1
3086,0.36,5-Ideal,7-D,4-VS2,61.1,57.0,4.62,4.58,2.81,6,1223.8538496634578,4,3
3087,1.25,4-Premium,2-I,4-VS2,62.2,57.0,6.92,6.84,4.28,1,6755.006951790817,3,3
3088,1.01,3-Very Good,4-G,3-SI1,60.0,58.0,6.51,6.55,3.92,3,5247.01215605424,2,2
3089,1.54,3-Very Good,4-G,8-IF,59.4,60.0,7.55,7.61,4.5,3,9754.940682412776,2,7
3090,0.54,5-Ideal,3-H,3-SI1,61.1,56.0,5.25,5.27,3.21,2,1385.3547576105975,4,2
3091,1.07,5-Ideal,3-H,4-VS2,61.8,56.0,6.52,6.55,4.04,2,5561.596689914232,4,3
3092,0.25,5-Ideal,6-E,6-VVS2,61.6,57.0,4.08,4.1,2.52,5,408.1929463914521,4,5
3093,0.32,5-Ideal,7-D,3-SI1,59.6,57.0,4.47,4.42,2.65,6,1005.4962891850178,4,2
3094,0.35,3-Very Good,6-E,4-VS2,60.2,60.0,4.54,4.57,2.74,5,974.1953576803321,2,3
3095,0.42,5-Ideal,6-E,3-SI1,62.6,57.0,4.81,4.84,3.02,5,1347.3712151733016,4,2
3096,1.11,3-Very Good,3-H,2-SI2,59.0,59.0,6.79,6.82,4.02,2,5770.6741490684235,2,1
3097,1.51,4-Premium,3-H,2-SI2,62.3,62.0,7.32,7.21,4.51,2,9342.285162960496,3,1
3098,1.01,2-Good,5-F,4-VS2,65.2,57.0,6.19,6.23,4.05,4,5711.237120775771,1,3
3099,0.32,5-Ideal,3-H,7-VVS1,62.0,55.0,4.42,4.45,2.75,2,-24.52873331591809,4,6
3100,0.33,5-Ideal,2-I,7-VVS1,62.2,54.0,4.43,4.45,2.76,1,-190.04903647326137,4,6
3101,0.28,5-Ideal,4-G,8-IF,61.3,57.0,4.25,4.27,2.6,3,26.887103749748803,4,7
3102,0.32,3-Very Good,2-I,2-SI2,63.4,56.0,4.37,4.34,2.76,1,-253.26100949196325,2,1
3103,0.73,5-Ideal,6-E,5-VS1,61.4,55.0,5.8,5.82,3.57,5,3541.0454750669596,4,4
3104,1.02,4-Premium,5-F,2-SI2,63.0,58.0,6.44,6.38,4.04,4,5594.909553161758,3,1
3105,1.51,5-Ideal,6-E,2-SI2,62.9,57.0,7.29,7.23,4.57,5,10117.051004443467,4,1
3106,0.26,3-Very Good,6-E,7-VVS1,61.5,56.0,4.1,4.15,2.53,5,497.65403416622485,2,6
3107,0.55,5-Ideal,2-I,7-VVS1,61.7,56.0,5.24,5.29,3.25,1,1226.8557856296675,4,6
3108,0.32,5-Ideal,4-G,3-SI1,61.4,57.0,4.41,4.38,2.7,3,259.8606505277344,4,2
3109,1.51,3-Very Good,5-F,3-SI1,62.6,57.0,7.25,7.31,4.56,4,9916.02025576384,2,2
3110,1.73,4-Premium,5-F,2-SI2,63.0,60.0,7.63,7.52,4.77,4,11822.528414272056,3,1
3111,0.43,5-Ideal,4-G,5-VS1,61.9,55.0,4.86,4.84,3.0,3,899.7585549248515,4,4
3112,0.43,3-Very Good,6-E,6-VVS2,60.8,57.0,4.89,4.92,2.98,5,1407.4313164412024,2,5
3113,1.0,4-Premium,7-D,3-SI1,61.5,60.0,6.34,6.38,3.91,6,6064.45558514576,3,2
3114,0.57,4-Premium,6-E,3-SI1,62.5,57.0,5.28,5.22,3.28,5,2407.6794023697776,3,2
3115,1.1,5-Ideal,6-E,2-SI2,61.6,56.0,6.66,6.63,4.09,5,6502.764456508896,4,1
3116,1.2,5-Ideal,6-E,7-VVS1,60.1,61.0,6.83,6.91,4.13,5,7427.828205288185,4,6
3117,0.4,5-Ideal,2-I,8-IF,62.2,56.0,4.75,4.71,2.94,1,184.53023978499186,4,7
3118,0.24,3-Very Good,6-E,6-VVS2,62.9,57.0,3.96,3.99,2.5,5,415.7498653085986,2,5
3119,0.92,3-Very Good,4-G,3-SI1,61.8,54.0,6.25,6.37,3.9,3,4523.571042594226,2,2
3120,0.27,3-Very Good,6-E,7-VVS1,60.9,59.0,4.17,4.21,2.55,5,533.100966519813,2,6
3121,0.43,4-Premium,3-H,1-I1,62.0,59.0,4.83,4.78,2.98,2,674.0021301871602,3,0
3122,1.0,1-Fair,3-H,2-SI2,66.1,59.0,6.18,6.13,4.07,2,5072.974393152511,0,1
3123,1.01,5-Ideal,5-F,4-VS2,60.3,56.0,6.56,6.5,3.94,4,5437.00084399907,4,3
3124,0.97,4-Premium,5-F,2-SI2,59.9,59.0,6.45,6.38,3.84,4,5152.454432280545,3,1
3125,0.3,3-Very Good,6-E,3-SI1,62.9,56.0,4.24,4.31,2.69,5,726.040533843779,2,2
3126,1.53,3-Very Good,6-E,4-VS2,61.2,60.0,7.49,7.4,4.56,5,10161.400220533702,2,3
3127,0.71,4-Premium,1-J,3-SI1,62.4,61.0,5.68,5.63,3.53,0,2150.7491223148063,3,2
3128,1.0,4-Premium,7-D,2-SI2,60.3,58.0,6.48,6.45,3.9,6,5939.345247343515,3,1
3129,0.75,3-Very Good,7-D,3-SI1,59.7,62.0,5.89,5.94,3.53,6,3962.3345481407587,2,2
3130,1.04,5-Ideal,4-G,4-VS2,61.6,55.0,6.51,6.55,4.02,3,5517.063121804661,4,3
3131,0.24,3-Very Good,5-F,7-VVS1,63.5,54.0,3.92,3.96,2.5,4,193.71162986375657,2,6
3132,0.28,2-Good,3-H,7-VVS1,56.0,64.0,4.38,4.41,2.46,2,-267.19742882744004,1,6
3133,1.0,5-Ideal,3-H,3-SI1,61.9,57.0,6.43,6.39,3.97,2,4912.359589449625,4,2
3134,0.7,3-Very Good,4-G,3-SI1,63.0,59.0,5.64,5.67,3.56,3,2846.6173761798227,2,2
3135,1.86,3-Very Good,1-J,4-VS2,62.5,55.0,7.81,7.9,4.91,0,11990.41793742674,2,3
3136,1.65,5-Ideal,1-J,3-SI1,62.5,56.0,7.59,7.54,4.73,0,9993.8070822652,4,2
3137,0.51,4-Premium,5-F,3-SI1,62.7,62.0,5.09,4.96,3.15,4,1726.0420390824856,3,2
3138,1.09,4-Premium,6-E,6-VVS2,59.9,59.0,6.73,6.7,4.02,5,6371.966713505193,3,5
3139,2.47,4-Premium,1-J,2-SI2,59.4,59.0,8.85,8.79,5.24,0,17467.914299535376,3,1
3140,1.0,5-Ideal,7-D,5-VS1,62.4,55.0,6.4,6.43,4.0,6,5963.744139340671,4,4
3141,0.3,5-Ideal,4-G,5-VS1,61.8,54.0,4.32,4.29,2.66,3,143.1065966598885,4,4
3142,1.07,5-Ideal,6-E,6-VVS2,61.8,54.0,6.56,6.61,4.07,5,6287.76551789502,4,5
3143,0.7,3-Very Good,6-E,2-SI2,63.1,56.0,5.66,5.63,3.56,5,3336.5857928145188,2,1
3144,0.38,5-Ideal,5-F,7-VVS1,61.9,54.0,4.67,4.7,2.9,4,842.7810544969561,4,6
