,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
2133,0.5,4-Premium,5-F,4-VS2,61.7,59.0,5.09,5.05,3.13,4,1571.6230950617596,3,3
2134,0.47,5-Ideal,3-H,4-VS2,61.7,57.0,4.99,5.03,3.09,2,1628.6489516700335,4,3
2135,0.61,5-Ideal,4-G,3-SI1,61.7,55.0,5.46,5.49,3.38,3,2564.870512496533,4,2
2136,0.32,5-Ideal,2-I,7-VVS1,61.9,55.0,4.39,4.4,2.72,1,725.3665116061411,4,6
2137,1.23,5-Ideal,4-G,2-SI2,58.8,60.0,7.01,7.08,4.14,3,7374.712928068531,4,1
2138,0.9,4-Premium,4-G,4-VS2,61.0,58.0,6.2,6.13,3.76,3,4520.783907968285,3,3
2139,0.42,3-Very Good,5-F,4-VS2,60.1,61.0,4.84,4.88,2.92,4,790.4053412293774,2,3
2140,0.41,4-Premium,4-G,7-VVS1,59.9,59.0,4.79,4.83,2.88,3,1001.1417960115355,3,6
2141,2.01,5-Ideal,1-J,3-SI1,62.8,58.0,8.02,7.97,5.02,0,14241.517135041986,4,2
2142,0.42,5-Ideal,6-E,7-VVS1,62.0,56.0,4.78,4.84,2.98,5,1335.1055086956699,4,6
2143,1.01,4-Premium,3-H,4-VS2,62.6,61.0,6.33,6.29,3.95,2,5481.468089527516,3,3
2144,0.7,3-Very Good,6-E,4-VS2,61.7,60.0,5.67,5.7,3.51,5,2755.159245120863,2,3
2145,0.3,4-Premium,3-H,5-VS1,63.0,59.0,4.27,4.21,2.67,2,374.6667993128385,3,4
2146,0.41,4-Premium,3-H,5-VS1,62.8,59.0,4.73,4.64,2.94,2,1013.5856539846432,3,4
2147,0.33,5-Ideal,3-H,6-VVS2,60.9,57.0,4.48,4.52,2.74,2,747.9021895596293,4,5
2148,0.32,5-Ideal,4-G,3-SI1,62.5,55.0,4.35,4.38,2.73,3,758.6934741734613,4,2
2149,0.31,2-Good,6-E,8-IF,64.2,60.0,4.28,4.22,2.73,5,-65.44152911790161,1,7
2150,0.52,5-Ideal,4-G,8-IF,61.5,56.0,5.16,5.21,3.19,3,1964.2617564985999,4,7
2151,0.3,4-Premium,4-G,2-SI2,62.5,59.0,4.31,4.27,2.68,3,339.0978692704148,3,1
2152,1.21,4-Premium,7-D,5-VS1,60.2,59.0,6.89,6.86,4.14,6,7001.507174376846,3,4
2153,1.2,5-Ideal,2-I,6-VVS2,62.9,55.0,6.75,6.79,4.26,1,7239.313609485245,4,5
2154,0.3,5-Ideal,4-G,7-VVS1,61.9,54.0,4.33,4.36,2.69,3,583.6308512211303,4,6
2155,0.91,3-Very Good,6-E,2-SI2,60.5,59.0,6.26,6.34,3.81,5,4317.215605582978,2,1
2156,1.64,4-Premium,1-J,2-SI2,63.0,58.0,7.54,7.49,4.74,0,10670.039758469262,3,1
2157,0.71,5-Ideal,3-H,6-VVS2,61.9,56.0,5.72,5.76,3.55,2,3314.8553977878396,4,5
2158,1.05,5-Ideal,2-I,3-SI1,60.4,57.0,6.6,6.58,3.98,1,5911.101106244119,4,2
2159,0.31,5-Ideal,4-G,7-VVS1,62.8,53.0,4.36,4.34,2.73,3,639.9954448085568,4,6
2160,0.51,3-Very Good,7-D,4-VS2,63.5,56.0,5.1,5.07,3.23,6,1374.3077341732492,2,3
2161,0.31,5-Ideal,6-E,6-VVS2,60.8,56.0,4.39,4.42,2.68,5,639.2656992029956,4,5
2162,0.41,4-Premium,5-F,4-VS2,60.3,58.0,4.85,4.8,2.91,4,926.6056299062407,3,3
2163,1.23,3-Very Good,3-H,3-SI1,62.3,58.0,6.79,6.83,4.24,2,7010.309794977775,2,2
2164,1.06,2-Good,5-F,2-SI2,62.2,61.0,6.47,6.53,4.04,4,5345.583773750346,1,1
2165,0.71,3-Very Good,7-D,2-SI2,61.8,63.0,5.73,5.67,3.52,6,2791.651002917001,2,1
2166,0.4,4-Premium,6-E,5-VS1,61.8,55.0,4.76,4.72,2.93,5,894.3856715531233,3,4
2167,1.63,3-Very Good,2-I,3-SI1,61.9,60.0,7.51,7.55,4.66,1,10377.382629151385,2,2
2168,0.51,4-Premium,6-E,6-VVS2,62.1,57.0,5.18,5.15,3.21,5,1569.2316615169589,3,5
2169,1.51,3-Very Good,1-J,4-VS2,60.2,59.0,7.35,7.36,4.43,0,9353.833422192953,2,3
2170,0.91,3-Very Good,6-E,2-SI2,60.0,60.0,6.23,6.28,3.75,5,4361.478244998143,2,1
2171,1.58,4-Premium,4-G,5-VS1,62.4,60.0,7.46,7.38,4.63,3,10154.454447215383,3,4
2172,1.5,4-Premium,1-J,3-SI1,62.1,57.0,7.42,7.26,4.56,0,9375.864910041983,3,2
2173,1.15,5-Ideal,2-I,5-VS1,62.1,55.0,6.76,6.67,4.18,1,6725.641697011968,4,4
2174,0.51,5-Ideal,2-I,4-VS2,62.1,55.0,5.1,5.13,3.17,1,1917.1902051788124,4,3
2175,0.75,5-Ideal,4-G,4-VS2,60.6,55.0,5.91,5.93,3.59,3,3548.085298173571,4,3
2176,0.27,5-Ideal,6-E,7-VVS1,62.3,56.0,4.17,4.15,2.59,5,441.3769363207439,4,6
2177,0.49,2-Good,5-F,5-VS1,58.9,60.5,5.17,5.21,3.05,4,926.5565200142023,1,4
2178,0.34,2-Good,4-G,4-VS2,63.1,57.0,4.43,4.47,2.81,3,99.36711709500696,1,3
2179,0.41,5-Ideal,7-D,3-SI1,62.3,55.0,4.79,4.77,2.98,6,1212.507220243699,4,2
2180,0.34,4-Premium,7-D,3-SI1,62.0,58.0,4.47,4.43,2.76,6,585.8792762604603,3,2
2181,0.92,4-Premium,3-H,3-SI1,62.0,60.0,6.21,6.27,3.87,2,4695.311544971613,3,2
2182,0.91,2-Good,3-H,4-VS2,63.1,59.0,6.13,6.16,3.88,2,4140.245396997267,1,3
2183,0.61,5-Ideal,5-F,6-VVS2,61.5,55.0,5.47,5.53,3.38,4,2560.1587850073815,4,5
2184,1.57,2-Good,4-G,4-VS2,57.8,60.0,7.66,7.6,4.41,3,9450.33970555076,1,3
2185,0.31,4-Premium,5-F,8-IF,61.5,58.0,4.35,4.33,2.67,4,414.5568631294259,3,7
2186,1.58,5-Ideal,1-J,7-VVS1,61.5,56.0,7.48,7.5,4.61,0,10414.051157639955,4,6
2187,1.08,4-Premium,3-H,3-SI1,62.6,56.0,6.58,6.52,4.1,2,5932.850182301776,3,2
2188,0.54,2-Good,7-D,3-SI1,57.9,60.0,5.36,5.39,3.11,6,1257.2298048146718,1,2
2189,0.45,5-Ideal,4-G,8-IF,62.8,53.0,4.92,4.95,3.1,3,1476.7403929251236,4,7
2190,0.7,4-Premium,5-F,2-SI2,62.9,57.0,5.64,5.61,3.53,4,3022.1298807797843,3,1
2191,0.43,5-Ideal,7-D,5-VS1,61.6,56.0,4.85,4.86,2.99,6,1368.1856253650126,4,4
2192,1.04,5-Ideal,5-F,4-VS2,62.1,57.0,6.53,6.48,4.04,4,5841.57220344009,4,3
2193,1.21,5-Ideal,7-D,4-VS2,60.9,60.0,6.91,6.86,4.19,6,7219.454753217311,4,3
2194,0.65,3-Very Good,5-F,3-SI1,60.0,63.0,5.62,5.54,3.35,4,2325.5286765277065,2,2
2195,1.31,5-Ideal,3-H,5-VS1,61.5,55.0,7.02,7.05,4.33,2,8118.8835110751625,4,4
2196,0.3,3-Very Good,6-E,8-IF,60.9,59.0,4.29,4.32,2.62,5,131.37187870399066,2,7
2197,1.02,2-Good,6-E,3-SI1,63.7,62.0,6.31,6.4,4.05,5,5069.212217687,1,2
2198,0.7,5-Ideal,1-J,5-VS1,61.6,57.0,5.72,5.77,3.54,0,3216.291029635548,4,4
2199,0.3,5-Ideal,4-G,6-VVS2,62.4,55.0,4.32,4.34,2.7,3,587.2215949727297,4,5
2200,0.32,5-Ideal,4-G,6-VVS2,61.4,55.0,4.4,4.43,2.71,3,723.0758542168965,4,5
2201,2.01,2-Good,4-G,3-SI1,63.9,60.0,7.81,7.75,4.97,3,13670.54202800474,1,2
2202,0.6,5-Ideal,2-I,3-SI1,60.7,58.0,5.43,5.45,3.3,1,2515.590026584026,4,2
2203,1.03,3-Very Good,4-G,5-VS1,60.7,58.0,6.5,6.55,3.96,3,5293.837653455641,2,4
2204,2.18,3-Very Good,4-G,2-SI2,63.1,58.0,8.29,8.23,5.21,3,15185.191810888351,2,1
2205,2.3,5-Ideal,4-G,2-SI2,61.6,57.0,8.47,8.41,5.2,3,16789.67955475944,4,1
2206,1.02,3-Very Good,5-F,3-SI1,60.7,59.0,6.49,6.55,3.96,4,5200.164115417305,2,2
2207,0.31,5-Ideal,3-H,6-VVS2,62.5,55.0,4.34,4.37,2.72,2,667.4410062350325,4,5
2208,2.04,3-Very Good,3-H,2-SI2,60.0,60.0,8.21,8.17,4.91,2,13918.124016413967,2,1
2209,0.31,4-Premium,6-E,5-VS1,61.0,60.0,4.37,4.35,2.66,5,401.05404643925294,3,4
2210,0.51,4-Premium,3-H,2-SI2,60.0,62.0,5.18,5.15,3.1,2,1610.1643826018512,3,1
2211,0.72,5-Ideal,7-D,5-VS1,60.9,56.0,5.79,5.86,3.55,6,3362.0573618182884,4,4
2212,0.32,5-Ideal,6-E,4-VS2,61.3,57.0,4.45,4.42,2.72,5,668.4942466994116,4,3
2213,0.92,5-Ideal,7-D,4-VS2,61.4,56.0,6.26,6.28,3.85,6,4910.871086594554,4,3
2214,0.7,4-Premium,5-F,3-SI1,61.0,60.0,5.75,5.72,3.5,4,2938.561497828176,3,2
2215,0.31,5-Ideal,6-E,4-VS2,62.0,55.0,4.33,4.35,2.69,5,685.9163758356835,4,3
2216,1.01,3-Very Good,2-I,3-SI1,64.4,54.0,6.31,6.4,4.09,1,5207.119487889966,2,2
2217,1.0,3-Very Good,5-F,5-VS1,62.1,60.0,6.33,6.42,3.96,4,5134.68493777004,2,4
2218,0.72,4-Premium,1-J,3-SI1,60.9,57.0,5.84,5.78,3.54,0,3049.439955659914,3,2
2219,0.9,5-Ideal,3-H,5-VS1,61.8,56.0,6.18,6.24,3.84,2,4781.517259162167,4,4
2220,0.91,4-Premium,4-G,2-SI2,60.1,62.0,6.24,6.2,3.73,3,4604.985301114179,3,1
2221,0.72,4-Premium,3-H,2-SI2,61.8,56.0,5.79,5.73,3.56,2,3085.0575756164785,3,1
2222,0.52,5-Ideal,6-E,2-SI2,60.9,56.0,5.2,5.23,3.17,5,1934.6559503935428,4,1
2223,0.42,4-Premium,5-F,4-VS2,61.9,58.0,4.8,4.76,2.96,4,1055.945477815279,3,3
2224,0.7,5-Ideal,4-G,3-SI1,61.6,56.0,5.69,5.73,3.52,3,3248.269215926372,4,2
2225,1.2,3-Very Good,4-G,3-SI1,63.4,55.0,6.72,6.65,4.24,3,6745.535918094662,2,2
2226,1.71,3-Very Good,5-F,4-VS2,63.5,59.0,7.51,7.46,4.75,4,11160.876331545089,2,3
2227,0.7,1-Fair,5-F,1-I1,65.9,57.0,5.64,5.5,3.67,4,2186.600219235413,0,0
2228,1.59,5-Ideal,3-H,5-VS1,61.8,57.0,7.42,7.49,4.61,2,10575.80911988595,4,4
2229,0.85,5-Ideal,4-G,3-SI1,62.2,56.0,6.04,6.09,3.77,3,4408.905025218157,4,2
2230,0.5,2-Good,6-E,2-SI2,63.2,61.0,5.02,5.05,3.18,5,1109.646809262605,1,1
2231,1.5,4-Premium,6-E,2-SI2,61.2,59.0,7.41,7.36,4.52,5,9413.662472453161,3,1
2232,0.65,5-Ideal,1-J,3-SI1,61.9,54.0,5.6,5.62,3.47,0,2823.8546498143955,4,2
2233,0.52,5-Ideal,3-H,2-SI2,61.0,55.0,5.19,5.23,3.18,2,1940.8468668698529,4,1
2234,1.22,5-Ideal,3-H,3-SI1,61.9,55.0,6.82,6.87,4.24,2,7394.943324692422,4,2
2235,1.7,4-Premium,4-G,4-VS2,59.0,58.0,7.85,7.8,4.62,3,11069.23571801512,3,3
2236,1.07,4-Premium,2-I,1-I1,59.8,59.0,6.68,6.62,3.98,1,5787.798583109843,3,0
2237,0.31,4-Premium,4-G,3-SI1,61.8,60.0,4.35,4.32,2.68,3,409.5356203048077,3,2
2238,0.3,2-Good,4-G,5-VS1,63.1,56.0,4.24,4.26,2.68,3,-105.57272057978116,1,4
2239,0.58,1-Fair,5-F,1-I1,66.3,55.0,5.18,5.1,3.41,4,1444.2748562115025,0,0
2240,0.31,5-Ideal,7-D,6-VVS2,61.9,57.0,4.35,4.31,2.68,6,664.6130409713783,4,5
2241,0.4,5-Ideal,7-D,3-SI1,59.6,57.0,4.82,4.77,2.86,6,1123.8392679982276,4,2
2242,1.12,5-Ideal,7-D,1-I1,60.6,55.0,6.73,6.76,4.09,6,6489.81226831853,4,0
2243,0.51,5-Ideal,5-F,6-VVS2,62.2,56.0,5.12,5.08,3.17,4,1890.865627489888,4,5
2244,0.56,5-Ideal,1-J,4-VS2,61.4,56.0,5.32,5.34,3.27,0,2207.142904401577,4,3
2245,1.28,5-Ideal,4-G,6-VVS2,61.2,54.0,7.03,7.06,4.31,3,7806.957004492746,4,5
2246,0.8,1-Fair,4-G,1-I1,64.5,57.0,5.86,5.83,3.77,3,3010.082009690987,0,0
2247,1.54,5-Ideal,4-G,4-VS2,60.6,57.0,7.55,7.49,4.56,3,9947.629899111265,4,3
2248,2.5,1-Fair,4-G,2-SI2,67.0,57.0,8.36,8.29,5.58,3,17787.909566591956,0,1
2249,0.9,3-Very Good,5-F,4-VS2,62.3,59.0,6.1,6.16,3.82,4,4345.100450638582,2,3
2250,0.4,3-Very Good,1-J,4-VS2,60.9,62.0,4.73,4.76,2.89,0,687.8293546383898,2,3
2251,1.07,4-Premium,3-H,4-VS2,62.1,59.0,6.52,6.56,4.06,2,5908.821980254781,3,3
2252,0.55,4-Premium,7-D,3-SI1,62.7,59.0,5.25,5.22,3.28,6,1897.2421041552275,3,2
2253,2.01,4-Premium,2-I,2-SI2,58.2,61.0,8.24,8.2,4.78,1,13886.28376479293,3,1
2254,0.5,5-Ideal,6-E,4-VS2,62.5,57.0,5.1,5.04,3.17,5,1801.9038169407054,4,3
2255,1.04,3-Very Good,7-D,8-IF,61.3,56.0,6.53,6.55,4.01,6,5349.081263305516,2,7
2256,0.35,4-Premium,7-D,2-SI2,62.3,58.0,4.54,4.48,2.81,6,607.9750261678168,3,1
2257,0.34,5-Ideal,2-I,7-VVS1,61.8,56.0,4.47,4.5,2.77,1,847.6362313636118,4,6
2258,0.3,5-Ideal,3-H,3-SI1,62.9,57.0,4.27,4.22,2.67,2,632.3443927041203,4,2
2259,1.12,4-Premium,4-G,1-I1,60.3,60.0,6.75,6.69,4.05,3,6219.394636725021,3,0
2260,1.01,4-Premium,7-D,3-SI1,62.9,59.0,6.43,6.39,4.03,6,5365.578972067235,3,2
2261,0.36,4-Premium,6-E,5-VS1,61.3,58.0,4.58,4.56,2.8,5,686.0341927515387,3,4
2262,0.73,4-Premium,4-G,3-SI1,60.8,58.0,5.82,5.85,3.55,3,3178.229160588196,3,2
2263,1.16,5-Ideal,4-G,4-VS2,62.5,56.0,6.67,6.73,4.19,3,6922.515326147908,4,3
2264,1.51,5-Ideal,3-H,3-SI1,61.3,56.0,7.44,7.4,4.55,2,9737.92624770591,4,2
2265,0.7,2-Good,2-I,5-VS1,63.1,57.0,5.59,5.67,3.55,1,2559.2934366644063,1,4
2266,1.0,3-Very Good,7-D,2-SI2,60.5,60.0,6.41,6.44,3.89,6,5084.0366222220055,2,1
2267,0.31,2-Good,3-H,6-VVS2,63.4,56.0,4.29,4.32,2.73,2,-62.35273843291952,1,5
2268,0.3,5-Ideal,5-F,4-VS2,61.6,57.0,4.33,4.3,2.66,4,586.9938024337862,4,3
2269,0.57,4-Premium,5-F,3-SI1,62.1,59.0,5.31,5.28,3.29,4,2049.020250189474,3,2
2270,0.9,4-Premium,7-D,2-SI2,59.2,60.0,6.34,6.3,3.74,6,4411.558667912828,3,1
2271,0.54,5-Ideal,5-F,4-VS2,63.0,57.0,5.22,5.18,3.28,4,2074.5698735735436,4,3
2272,0.59,5-Ideal,6-E,4-VS2,60.2,59.0,5.47,5.49,3.3,5,2377.5564693022457,4,3
2273,0.91,5-Ideal,5-F,2-SI2,62.4,57.0,6.22,6.18,3.87,4,4826.49059082386,4,1
2274,0.33,3-Very Good,2-I,5-VS1,63.2,57.0,4.4,4.37,2.77,1,283.77899418824245,2,4
2275,0.41,2-Good,5-F,6-VVS2,63.6,56.0,4.72,4.68,2.99,4,497.3372760034713,1,5
2276,1.23,3-Very Good,1-J,4-VS2,62.9,59.0,6.8,6.85,4.29,0,6984.392112452597,2,3
2277,0.42,5-Ideal,2-I,7-VVS1,62.0,55.0,4.88,4.8,3.0,1,1223.342120935989,4,6
2278,1.31,4-Premium,2-I,4-VS2,60.4,59.0,7.16,7.05,4.29,1,7738.621608755262,3,3
2279,0.35,5-Ideal,5-F,5-VS1,62.4,57.0,4.52,4.49,2.81,4,885.4767654362463,4,4
2280,1.16,4-Premium,4-G,3-SI1,63.0,58.0,6.7,6.66,4.21,3,6619.858682842247,3,2
2281,0.34,3-Very Good,3-H,5-VS1,61.3,56.0,4.48,4.53,2.76,2,332.59055991651394,2,4
2282,0.44,4-Premium,6-E,3-SI1,62.3,59.0,4.84,4.88,3.03,5,1213.0213491272275,3,2
2283,0.34,5-Ideal,2-I,3-SI1,61.9,57.0,4.49,4.52,2.79,1,822.9699452866494,4,2
2284,0.7,2-Good,2-I,3-SI1,61.6,63.0,5.59,5.68,3.47,1,2590.3627747248643,1,2
2285,0.4,4-Premium,3-H,5-VS1,62.6,58.0,4.68,4.71,2.94,2,968.6610122370917,3,4
2286,0.78,3-Very Good,5-F,2-SI2,62.4,59.0,5.86,5.91,3.67,4,3363.278057316496,2,1
2287,0.9,3-Very Good,4-G,2-SI2,64.2,56.0,6.04,6.11,3.9,3,4368.303204760141,2,1
2288,0.55,4-Premium,7-D,3-SI1,61.6,56.0,5.28,5.24,3.24,6,1884.9906839132695,3,2
2289,1.11,4-Premium,4-G,4-VS2,60.4,58.0,6.76,6.72,4.07,3,6102.354898972078,3,3
2290,1.33,4-Premium,2-I,5-VS1,61.5,58.0,7.06,7.02,4.33,1,8026.128675158696,3,4
2291,0.41,4-Premium,4-G,4-VS2,61.4,59.0,4.79,4.75,2.93,3,972.1353228013763,3,3
2292,0.34,5-Ideal,5-F,2-SI2,60.1,56.0,4.54,4.55,2.73,4,799.6367784544277,4,1
2293,1.42,4-Premium,3-H,3-SI1,62.3,58.0,7.15,7.19,4.47,2,8839.195795192072,3,2
2294,0.28,5-Ideal,5-F,6-VVS2,61.8,56.0,4.22,4.26,2.62,4,498.53966320390737,4,5
2295,1.04,2-Good,7-D,2-SI2,57.6,63.0,6.67,6.7,3.85,6,5032.974533968101,1,1
2296,0.59,5-Ideal,1-J,4-VS2,60.8,57.0,5.47,5.42,3.31,0,2364.7347083034942,4,3
2297,0.5,4-Premium,7-D,3-SI1,61.2,60.0,5.14,5.09,3.13,6,1527.2630758183145,3,2
2298,0.95,3-Very Good,6-E,3-SI1,62.8,59.0,6.21,6.25,3.91,5,4732.206072299648,2,2
2299,0.3,5-Ideal,4-G,5-VS1,61.8,57.0,4.29,4.32,2.66,3,629.2422669127909,4,4
2300,0.71,5-Ideal,5-F,5-VS1,61.5,57.0,5.74,5.71,3.52,4,3299.6942894857025,4,4
2301,0.56,3-Very Good,4-G,5-VS1,60.2,56.0,5.35,5.37,3.23,3,1683.4365564641225,2,4
2302,1.02,3-Very Good,3-H,3-SI1,62.8,59.0,6.33,6.38,3.99,2,5325.492344887647,2,2
2303,0.47,3-Very Good,3-H,4-VS2,57.2,60.0,5.18,5.21,2.97,2,995.6199838488415,2,3
2304,1.15,4-Premium,4-G,3-SI1,62.2,56.0,6.76,6.68,4.18,3,6470.564276345398,3,2
2305,0.81,3-Very Good,3-H,5-VS1,62.2,57.0,5.91,5.94,3.69,2,3620.932471716897,2,4
2306,1.52,3-Very Good,5-F,2-SI2,63.1,60.0,7.25,7.21,4.56,4,9488.663433110842,2,1
2307,1.59,3-Very Good,3-H,6-VVS2,63.0,58.0,7.43,7.48,4.7,2,10018.351538366802,2,5
2308,1.14,4-Premium,5-F,3-SI1,59.6,58.0,6.8,6.78,4.05,4,6388.706271247169,3,2
2309,0.33,5-Ideal,6-E,7-VVS1,61.6,56.0,4.44,4.46,2.74,5,779.74996313979,4,6
2310,0.24,5-Ideal,4-G,6-VVS2,61.2,56.0,3.99,4.02,2.45,3,344.232484045398,4,5
2311,0.56,3-Very Good,3-H,2-SI2,62.0,63.0,5.26,5.21,3.27,2,1736.9592052645435,2,1
2312,1.53,4-Premium,3-H,2-SI2,62.5,59.0,7.4,7.36,4.61,2,9700.840970162095,3,1
2313,0.4,5-Ideal,2-I,5-VS1,60.9,56.0,4.76,4.8,2.91,1,1168.606182405419,4,4
2314,0.33,5-Ideal,3-H,5-VS1,62.0,55.0,4.46,4.44,2.76,2,749.8833316134069,4,4
2315,0.7,3-Very Good,2-I,2-SI2,62.4,58.0,5.64,5.68,3.53,1,2774.852978287346,2,1
2316,1.24,4-Premium,3-H,3-SI1,60.4,59.0,6.97,6.93,4.2,2,7219.741089561896,3,2
2317,0.54,5-Ideal,6-E,4-VS2,61.3,55.0,5.24,5.26,3.22,5,2087.4733573688177,4,3
2318,1.31,3-Very Good,3-H,4-VS2,60.4,58.0,7.04,7.09,4.27,2,7613.831635363162,2,3
2319,0.51,2-Good,3-H,3-SI1,63.7,56.0,5.07,5.1,3.24,2,1147.8455485848458,1,2
2320,0.31,5-Ideal,4-G,8-IF,61.0,56.0,4.37,4.39,2.67,3,658.9107424553381,4,7
2321,0.7,5-Ideal,7-D,3-SI1,61.2,54.0,5.79,5.75,3.53,6,3148.027502803087,4,2
2322,0.9,5-Ideal,3-H,6-VVS2,62.0,57.0,6.15,6.2,3.83,2,4809.774288990726,4,5
2323,0.3,3-Very Good,7-D,2-SI2,61.2,60.0,4.28,4.31,2.63,6,136.26270881794517,2,1
2324,1.02,3-Very Good,4-G,4-VS2,63.5,56.0,6.43,6.38,4.07,3,5196.60236380381,2,3
2325,1.13,3-Very Good,2-I,5-VS1,61.7,54.0,6.71,6.74,4.15,1,6075.53989961644,2,4
2326,0.43,3-Very Good,5-F,3-SI1,62.5,56.0,4.82,4.85,3.02,4,872.7032743737359,2,2
2327,1.27,3-Very Good,2-I,5-VS1,60.6,59.0,7.04,6.96,4.24,1,7193.751538131697,2,4
2328,1.52,5-Ideal,2-I,5-VS1,62.4,57.0,7.32,7.36,4.58,1,9944.092919109487,4,4
2329,0.35,4-Premium,5-F,4-VS2,61.4,59.0,4.53,4.56,2.79,4,635.73010292976,3,3
2330,0.3,3-Very Good,4-G,3-SI1,62.5,56.0,4.27,4.3,2.68,3,126.26891308284848,2,2
2331,0.56,5-Ideal,3-H,8-IF,60.4,57.0,5.35,5.39,3.24,2,2195.070586784424,4,7
2332,0.51,5-Ideal,5-F,6-VVS2,61.8,56.0,5.13,5.16,3.18,4,1887.633088987896,4,5
2333,0.71,3-Very Good,3-H,3-SI1,61.5,56.0,5.71,5.75,3.53,2,2818.154683230729,2,2
2334,0.3,5-Ideal,5-F,3-SI1,62.1,55.0,4.31,4.35,2.69,4,602.1549107359219,4,2
2335,0.41,4-Premium,5-F,4-VS2,61.6,59.0,4.74,4.77,2.93,4,1024.2958602189542,3,3
2336,0.5,4-Premium,6-E,5-VS1,62.8,59.0,5.09,5.0,3.17,5,1550.2380374009304,3,4
2337,0.56,5-Ideal,7-D,4-VS2,60.6,56.0,5.33,5.37,3.24,6,2212.294559936859,4,3
2338,1.27,5-Ideal,5-F,2-SI2,62.0,55.0,6.9,6.95,4.3,4,7821.648548193643,4,1
2339,1.06,4-Premium,7-D,4-VS2,62.3,59.0,6.48,6.52,4.05,6,5843.405472045006,3,3
2340,1.07,4-Premium,7-D,8-IF,60.9,58.0,6.67,6.57,4.03,6,5772.604441925323,3,7
2341,1.02,4-Premium,4-G,3-SI1,63.0,55.0,6.45,6.4,4.05,3,5443.198210604825,3,2
2342,1.0,3-Very Good,3-H,3-SI1,63.4,56.0,6.37,6.34,4.03,2,5058.587859881063,2,2
2343,0.34,5-Ideal,5-F,4-VS2,62.5,55.0,4.51,4.48,2.81,4,790.5031410355555,4,3
2344,1.2,3-Very Good,4-G,2-SI2,61.8,60.0,6.78,6.85,4.21,3,6723.22867709712,2,1
2345,0.58,5-Ideal,6-E,4-VS2,61.6,55.0,5.33,5.38,3.3,5,2398.438929479454,4,3
2346,0.3,2-Good,3-H,3-SI1,63.8,55.0,4.2,4.26,2.7,2,-73.3667417500128,1,2
2347,2.0,4-Premium,7-D,2-SI2,61.6,59.0,8.09,8.2,5.02,6,13842.071492800314,3,1
2348,0.3,4-Premium,6-E,5-VS1,61.4,59.0,4.32,4.28,2.64,5,345.37050854324843,3,4
2349,0.3,5-Ideal,6-E,6-VVS2,61.1,57.0,4.34,4.36,2.65,5,588.6034041316093,4,5
2350,1.01,3-Very Good,3-H,2-SI2,63.4,55.0,6.35,6.29,4.01,2,5182.939497847867,2,1
2351,0.43,4-Premium,7-D,3-SI1,61.2,58.0,4.87,4.83,2.97,6,1095.5260262963989,3,2
2352,0.51,4-Premium,5-F,5-VS1,60.2,58.0,5.25,5.21,3.15,4,1529.974607894656,3,4
2353,1.0,4-Premium,6-E,3-SI1,61.9,62.0,6.4,6.34,3.94,5,5318.719556254635,3,2
2354,0.31,5-Ideal,3-H,6-VVS2,61.2,56.0,4.34,4.37,2.66,2,689.7679450086107,4,5
2355,0.31,5-Ideal,4-G,7-VVS1,61.9,55.0,4.36,4.3,2.68,3,653.4008816704486,4,6
2356,0.51,5-Ideal,2-I,3-SI1,62.5,57.0,5.07,5.1,3.18,1,1939.305008445203,4,2
2357,0.77,4-Premium,7-D,4-VS2,61.3,60.0,5.92,5.89,3.62,6,3472.6031253236774,3,3
2358,0.7,5-Ideal,4-G,2-SI2,61.2,56.0,5.73,5.78,3.52,3,3215.1213559838566,4,1
2359,0.58,3-Very Good,6-E,2-SI2,59.0,62.0,5.46,5.49,3.23,5,1797.1760124418984,2,1
2360,0.74,3-Very Good,3-H,3-SI1,62.4,58.0,5.71,5.76,3.58,2,3111.6058202124964,2,2
2361,0.35,3-Very Good,6-E,8-IF,57.9,56.0,4.71,4.75,2.74,5,244.24270620258312,2,7
2362,0.52,5-Ideal,6-E,4-VS2,61.2,56.0,5.16,5.23,3.18,5,1970.5830856855732,4,3
2363,0.31,5-Ideal,5-F,4-VS2,62.8,56.0,4.32,4.28,2.7,4,683.0066877755057,4,3
2364,1.54,4-Premium,4-G,3-SI1,60.5,61.0,7.47,7.44,4.51,3,9782.654326090464,3,2
2365,0.76,3-Very Good,3-H,8-IF,62.6,57.0,5.8,5.83,3.64,2,3216.342051482064,2,7
2366,0.27,3-Very Good,6-E,6-VVS2,62.5,59.0,4.09,4.14,2.57,5,14.060732333648502,2,5
2367,0.91,4-Premium,7-D,2-SI2,61.0,61.0,6.24,6.16,3.78,6,4581.179173353441,3,1
2368,0.53,2-Good,7-D,4-VS2,58.4,58.0,5.31,5.38,3.12,6,1198.1833157060123,1,3
2369,1.5,2-Good,7-D,2-SI2,60.2,65.0,7.37,7.34,4.43,6,8971.445985585258,1,1
2370,0.33,5-Ideal,6-E,5-VS1,60.6,57.0,4.5,4.54,2.74,5,730.6782164071942,4,4
2371,0.91,2-Good,6-E,1-I1,57.7,63.0,6.35,6.3,3.65,5,4025.967600053677,1,0
2372,0.55,3-Very Good,2-I,4-VS2,61.0,57.0,5.31,5.32,3.24,1,1609.2776489674675,2,3
2373,1.08,2-Good,6-E,2-SI2,63.7,57.0,6.54,6.49,4.15,5,5437.237418599834,1,1
