,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2686,0.9,Very Good,F,VVS2,61.0,63.0,6.13,6.09,3.73,4522.898598467515
2687,0.7,Fair,H,SI1,65.5,57.0,5.59,5.55,3.65,2703.189128299421
2688,0.42,Premium,F,VVS2,61.7,59.0,4.78,4.82,2.96,1156.7259980207755
2689,1.23,Premium,F,VS2,60.8,59.0,6.9,6.94,4.21,7282.5070853952475
2690,0.32,Ideal,F,VS2,61.2,56.0,4.41,4.44,2.71,531.4063328405446
2691,1.08,Premium,G,VS1,61.5,61.0,6.62,6.55,4.05,5746.583638380946
2692,0.43,Premium,G,SI1,62.6,59.0,4.8,4.82,3.01,1136.382200755234
2693,1.5,Very Good,G,VVS2,60.9,56.0,7.34,7.37,4.48,9562.737823896925
2694,0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,877.9577416418742
2695,0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,3278.399297010444
2696,1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,5527.145203807429
2697,0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,850.4942675323889
2698,1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,10157.398314213104
2699,1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,7541.852963226377
2700,0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,160.74397555034693
2701,0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,618.7555218024306
2702,0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,810.0640408392542
2703,0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,900.1966955003833
2704,0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1575.6769147304415
2705,1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,7207.02802456536
2706,0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,2955.850678865172
2707,0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,553.712334600129
2708,0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,1673.966379887594
2709,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,1375.065417595244
2710,0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,4444.100950306596
2711,0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,384.58327862224087
2712,1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,6173.655479968411
2713,2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,15067.989160274818
2714,1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,6621.709173972499
2715,0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,650.0579761310798
2716,0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1670.6138542669776
2717,0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,481.9796535783423
2718,1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,7418.085342977021
2719,0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,1396.3594053140357
2720,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7021.260441198288
2721,1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,11598.036415311144
2722,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1833.3004511551055
2723,0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,574.9057215876016
2724,1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,9116.154270015471
2725,2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,14326.46533448669
2726,0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,429.28027801161215
2727,0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,1818.3559366556676
2728,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,3053.3576022014686
2729,0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1906.1376991893858
2730,0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,409.0134762960206
2731,0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,436.7263756826194
2732,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,6779.037154807505
2733,1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,7342.781487881021
2734,0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,848.279861754509
2735,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5231.944344837335
2736,0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3493.156718744358
2737,0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,2046.25053561235
2738,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,12193.577657632108
2739,0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,3389.01979238815
2740,1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,5946.142397002947
2741,0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,813.377847075514
2742,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,501.13862161658903
2743,0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3031.002933408653
2744,0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,2302.3911504993685
2745,1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,5541.873402641249
2746,0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,409.4668212830816
2747,0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3089.8406908426296
2748,1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,5209.061726054888
2749,0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,604.6941498551637
2750,0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4493.978584008474
2751,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3185.3004138146825
2752,1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,5491.784677587267
2753,0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1624.3286092732847
2754,0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1934.5358063303722
2755,1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,5255.1334891490915
2756,0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,1051.816477492593
2757,0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1163.9845517616345
2758,1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,6382.701926852797
2759,0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,951.9459383732805
2760,1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,5206.9861971739265
2761,0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,2095.2214793401095
2762,1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,6312.4058908828065
2763,0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,3863.615156324606
2764,1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,7364.891512491495
2765,0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3233.244171539244
2766,0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,508.53127115959023
2767,0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,2910.3404185908416
2768,0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1780.8197240419745
2769,1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,6732.893177258117
2770,0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,630.8343507391444
2771,1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,9508.11778666661
2772,0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,3643.6846573796806
2773,0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1381.3143478426928
2774,0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,4613.56676021977
2775,1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,5265.193013339571
2776,0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,3717.173232638179
2777,0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,870.1971758807238
2778,0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1353.709606288905
2779,0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1987.206853380382
2780,0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,263.25632746527026
2781,0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,951.2455586564896
2782,0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,2451.062699365453
2783,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,6801.317218597754
2784,2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,14246.480466551086
2785,0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1942.2293241904497
2786,0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1713.8327132134725
2787,1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,10368.448075523273
2788,0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,830.2637946537675
2789,1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,6095.506277826198
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3121.462394356192
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5251.515547930905
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,682.7068656478409
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7037.752534589056
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7154.643117088774
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,895.4717967223215
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,409.258120478366
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,5187.875896168911
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,4205.588205545073
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5762.130707872582
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,4766.270828467374
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,5843.807641369298
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,374.7835128170964
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2674.342842725485
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,3067.351926247662
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,5243.863140002568
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5442.540761160444
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3130.2760840898763
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,351.5868114038467
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,743.6409233780084
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1414.965303751368
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,186.01620584456214
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,579.8752645480095
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,836.49755293881
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1807.706581128595
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,3053.743899287456
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,709.3514690995034
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1384.8340788769474
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3264.7988271517324
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1889.6791586288596
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,178.82470000478042
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,5314.146452316953
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,240.44831368538962
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,574.238894701055
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3501.4037391040592
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5754.480690491627
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4678.226040883471
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,16800.65596701033
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,5997.219203216434
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,913.0784047744665
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,463.234492784748
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1880.1523655227777
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3723.921726599122
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,517.4814472428111
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8125.691282828983
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,5734.178388617163
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1024.3581699372216
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,501.7931103068713
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2067.2304407003353
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,528.833958493399
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1698.3319202076827
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,23251.43070985045
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,1889.6328821430131
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,428.4406359385639
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,782.2505984807481
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1611.3203612985546
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10467.334929118511
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,486.4958515516878
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9936.221980811384
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,669.8714328596093
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,370.44252057763197
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,3026.748884368025
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,5271.5325389100435
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,468.415127097257
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7976.821856924529
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,2896.6290148925937
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,911.4075538473313
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5303.396496058567
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,5898.906576096674
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1775.63153262797
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5531.051231927676
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,554.281394521498
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9516.269816067856
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,886.2023714541898
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3056.208115801792
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1575.398775477266
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5197.850867707944
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11068.228792260394
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,969.714970744294
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,566.2001896867287
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1689.9045275599865
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5245.858897326856
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,5781.094574879183
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8436.967161280347
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1491.1111914678045
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,6647.297877444899
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3015.91676600557
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1569.7624056303098
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,532.1378170807802
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2899.731729776754
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,4431.7363672557985
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,448.67627537129647
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13411.844205233501
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,4596.423888022319
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6779.6014336340995
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,759.7618338857837
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,856.707254402208
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,450.39905999651637
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,903.4175158662384
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,3456.3180520813157
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9361.549709738869
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2526.6678082378667
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2957.014351217902
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,684.3389971906254
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5635.610784206834
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,865.7915262875711
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6589.593458758885
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1691.276900717433
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5505.431423931824
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,2077.280017241935
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,420.99931936232497
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,807.4557808738878
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4619.234292349586
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5535.570205907745
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5356.873246892039
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3462.132403668883
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,567.8894214817051
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,627.5021636350416
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5843.065766261429
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1625.4252337249454
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5450.752281361269
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5076.936151606291
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2124.7265440409724
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,3115.8284150566196
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,499.7175814259085
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,924.418192369449
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4149.1862309099215
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3178.814454245799
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,6135.55537398746
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,1058.552247797932
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,1056.5437668180448
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-371.24255311940806
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,306.11482729511545
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,6920.079795727827
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,5291.438596049642
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2745.0223997747385
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3957.313818505841
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5109.788575373663
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,533.8035014538036
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1659.0530276710097
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5085.582192707589
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5436.616304411433
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,280.44635226603305
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,650.444273217068
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,3048.1745773415723
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5958.586366151085
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,6827.899940702454
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5670.754609302039
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,295.01212678097886
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1609.4176476040902
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5221.508471209749
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1028.2259218918634
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9840.203145566838
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1886.45556225628
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,890.9967086807106
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,16035.62097171881
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,715.7193231866938
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1601.8374541309367
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,184.65378033599654
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6465.372493522472
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6960.584627423536
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,6290.452633378964
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,4568.046552296562
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7155.948442345146
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,2926.945393149781
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,5693.008677363539
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1432.273434033826
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,434.3962549704311
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6213.001420406157
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,470.42599862453153
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,842.9164646066208
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,4322.802327666347
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,420.01324329086583
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,3218.9329888555203
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,848.5504439061885
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1579.631609883917
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1858.6448959045026
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,4633.300830850963
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3160.5972434418354
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,669.1682771360945
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,3028.1500292609444
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5456.777338841597
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,5348.16532444378
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,485.72086683232783
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7027.983487848021
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2917.820011332681
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1775.8426239800708
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,829.9445454688548
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,4249.1158753694735
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,5175.823005201532
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,356.31410072929316
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,13898.551074819447
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7824.962211844744
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3065.9432242532475
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,307.66240618644724
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,9335.422723168618
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,117.4556781553938
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3823.1178817303935
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3002.378177493822
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,4883.423559899812
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1474.7196988083492
